排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
48,1.2160360743937095,605742673277419,2D平面设计，2D平面设计，3幅定制姓名海报套装，2D平面设计可选带框或无框。个性化拖拉机艺术画布系列，非常适合家居装饰，适用于客厅和卧室，是艺术爱好者的完美礼物,7.45,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/32708a86-6c52-4968-8c2d-fe5b6b14ac96.jpg,47
49,1.2139673855348676,605955475531185,2D桌旗1件，红黑白色流动线条涤纶桌旗适用于餐厅、咖啡桌或餐桌、电视柜、节日和家庭聚会装饰桌布，易于清洁,2.81,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/2aa56826-4984-4020-a023-f144d28feb80.jpg,3
50,1.2108388962053953,607419421832668,2D平面抽象椭圆形靠垫套2件套，个面印花黑色和米色几何图案，适用于舒适的沙发角落、现代卧室角落、时尚客厅装饰，适合潮流家居装饰者，无内芯,7.01,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/fb8017a58c734e17884de1dc1d2419b9-goods.jpeg,13
51,1.2083145581707937,607248696877877,96件波西米亚灰尘玫瑰粉红色裸紫红色中性棕色象牙白色气球气球拱门花环套件，婴儿淋浴气球女孩，波西米亚生日婚礼婴儿淋浴派对装饰的女孩,4.33,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/95c37368-97f1-46c3-95f4-a88ff346f209.jpg,107
52,1.206952111555493,607079582531730,1pc V字型肌理提花全包沙发套 高弹力一体式懒人防尘沙发罩 耐磨 防滑 宠物友好 可机洗1/2/3/4人位保护沙发套 适用于旧沙发翻新 家庭客厅、卧室办公室等场景 复活节圣诞节居家好物,22.5,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/aba97d64-0722-4f28-ae11-16c647fa09d3.jpg,4
53,1.2059393141538979,606024044012098,25件套睡衣派对伴手礼套装，多件套派对礼品包，适合作为女孩周末礼物，适用于睡衣派对、水疗派对用品、短途旅行、万圣节、圣诞节,19.17,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/b0566f26082c4c01a8d19f74ab7bef34-goods.jpeg,28
54,1.2058938669450585,607478678965095,1件，2D单面印刷weirdo复古条纹英文抱枕套，趣味英文艺术字体图案印花靠垫套，美式复古休闲风格，桃皮绒材质，多种尺寸任选，可机洗，拉链闭合，无枕芯，适合沙发、客厅、卧室装饰等,2.58,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/e1a2c261444f4f139bf6bdddef73bfab-goods.jpeg,11
55,1.2056896254935314,607622560376495,2D平面4件套万圣节恐怖怪兽枕套 黑色靠垫套 单面印花 不含枕芯 沙发床装饰 适用于客厅卧室,9.36,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/c66e7caf38044625b5833506c8dcb0bd-goods.jpeg,43
56,1.2016105134069741,606929728451756,【】 1pc 居家多功能印花抱枕套 米色底棕褐色竖条纹 抱枕套，居家软装 / 客厅装饰 / 卧室布置，民宿装饰 / 飘窗布置，简约美观 / 温馨氛围感，乔迁礼物 / 生日礼物，不含枕芯,4.31,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/8aa17c46-38fe-48fc-8136-1e3fca8c9256.jpg,32
57,1.1995329467799167,607553975061290,2D 平面海星和贝壳亚克力桌面装饰 - 2D 平面旋转设计，用于办公室放松，夏季海滩派对装饰，海洋主题装饰,2.12,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/5ecb8c5a026c4f8287482b63470decc0-goods.jpeg,7
58,1.1983843196331303,607619473353829,"2/3pcs All-Season Quilted Comforter Set, Includes 1 Comforter And 1/2 Pillowcases, OEKO, Soft Fluffy And Breathable, Warm And Cozy for Fall And Winter, Lightweight Luxury Hotel-Style Bedding, Machine Washable for Bedroom, Guest Room And Dorm",15.16,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/529a0e3c-9b2c-40ee-a9a9-ecd9516462b0.jpg,21
59,1.1983623573685707,606973214973089,1个可重复使用水壶盖，适用于家庭和办公室，带内扣密封的防漏螺旋盖，适配53-65毫米瓶盖，可替换用于水罐、水壶、饮水机、壶具的盖子,1.36,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/fancy/60114e75-dac4-4fa7-b3a5-d2f4c3f3c00c.jpg,9
60,1.1966150980904378,606908656277928,复古学院风美拉德格纹织带蝴蝶结diy手工发饰发箍发发夹服装箱包鞋袜帽子玩偶礼盒包装装饰配件饰品材料饰品辅料,2.19,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/e709814c-750c-4e90-b07e-4602996b18e0.jpg,7
61,1.1963941964787712,607152529899109,1个枕套，复古风格极简面部艺术图案，柔软光滑的聚酯短绒面料，单面印刷图案，45厘米 x 45厘米 x 18英寸 x 18英寸，温馨家居装饰，适合客厅沙发、卧室和阳台,4.52,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fmket/d9a95546aa0a4ab5d9c2cefdd6ab5966.jpg,16
62,1.1937271169545944,607447674682804,2D平面，1件复古木制装饰标牌，泰坦尼克号主题 - 复古墙饰，适用于家居、酒吧、餐厅的海洋风格装饰 - 历史爱好者与航海迷的独特礼物，Decorative Sign,1.83,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/8999703d82504a28a5fcd0d5d7e33da3-goods.jpeg,1
63,1.1901806761344083,606868525168355,3pcs轻量级纸质导演板 | 经典电影道具，适用于电影拍摄、派个、生日、婚礼和成人礼 - 导演和演员的理想之选,1.82,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/aef2255e-e046-4130-9b7b-61c462f46139.jpg,6
64,1.1887722434481625,606851747961850,1 件 2D 平面印花，非真实刺绣，非 3D 效果，柔软绒面抱枕套，单面印花设计，可爱圣诞小猫咪节日主题抱枕套，适用于沙发、卧室、车内、节日家居装饰，圣诞礼品，仅抱枕套（不含枕芯）,3.32,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/39bb9509-3525-4d55-ae9c-88e57a0b6466.jpg,12
65,1.1876530901280862,607511696481251,12个复古牛油果绿，沙白，金属金气球套装，金色亮片乳胶气球，适用于波西米亚风，生日，婚礼，新娘送礼会，复活节、毕业派对、周年纪念日、春日主题庆祝，周岁宴，儿童派对装饰物,1.74,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/ec07ce49-0886-46d2-a2b0-88e576a0e86b.jpg,11
66,1.1853223964725417,606719275066923,2/3件套加厚四季被套组，含1件被子和1或2个枕套，可双面使用盒式缝线床上用品，柔软蓬松超细纤维填充物，透气舒适，可机洗，适用于卧室、客房和宿舍,27.12,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/a30a5030-b9e7-4111-8848-cfd5410ee6ad.jpg,38
67,1.1820450209228974,607180984006211,1pc豪华秋冬保暖粉色牛奶绒纯色，柔软，舒适，床垫保护罩，低过敏，可机洗，适用于卧室，客房和酒店，没有枕套,8.57,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/4d386797-8cc2-48ce-81b0-16d269bdaab3.jpg,172
68,1.181595023901173,601101056900436,1幅装裱花卉海报 - 复古横版水影帆布画 适用于卧室、办公室 - 带框宁静自然风景画，植物装饰，理想礼物,6.7,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/91a29dc618184a45af98b6096198efbc-goods.jpeg,21
69,1.1799090193117814,606903287518021,派个桌布，2pcs 水疗生日派个装饰，水疗迎婴派个桌面装饰，一次性矩形桌布，生日派个桌布，粉色水疗派个装饰桌布，婴儿洗礼派个桌布,8.39,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/31478982-3451-4b94-8b28-73fc93f565fc.jpg,11
70,1.1715672179342091,605853939812129,2D平面，2D平面，一体式定制木质画框帆布墙，用于2D平面设计的艺术品 - 展示了充满活力的高清Pops艺术风格印刷品，自选您的照片。非常适合客厅、卧室、办公室或宿舍的装饰,8.65,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/df709487-7d02-4dac-8abc-949cb8c55f04.jpg,40
71,1.1703790900963276,606654045243238,100%纯棉床笠 1件装加厚加固不含枕套 柔软透气深口袋床垫罩，防皱舒适床单，适用于所有床垫尺寸，四季通用床垫套，适用于各种家居的搭配,11.12,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/8d8fa4d4217b4649949d141e7e56843f-goods.jpeg,27
72,1.170318424993513,606909595773159,2D平面设计，2D平面模型，1个旋转猫咪造型储钱罐——采用亚克力材质，适用于家居/旅行装饰，可爱旋转摆件/小饰品，生日或节日礼物（猫咪主题），2D平面设计，2D平面,1.78,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/b7a878f8-63e9-4da3-84ce-92fa5451c72e.jpg,11
73,1.1695862915180053,607342649252814,"1pc Fun-Themed Toilet Bathroom Wall Sticker, Buzz Lightyear Reading Newspaper, Humorous Sticker, Suitable for Bathroom, Toilet And Wall Background Decoration, Christmas And New Year Gift, Cute And Practical Sticker, Easily Creating a Cozy Space",1.35,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/916cf90b3e2d42f9b90638049891a1c4-goods.jpeg,83
74,1.1683412551603904,607146624269636,8件套粉紫蓝气球 K-pop 音乐气球套装，生日派个装饰、充气迪斯科球、音符、音乐、应援音乐会铝膜气球、粉丝俱乐部派个背景装饰,2.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/bdd8b4c7975a4ebea8b21ba6c550081a-goods.jpeg,16
75,1.1660033943528156,606608411195691,1个装收纳托盘，单层旋转调味瓶收纳架，家用多功能圆形旋转托盘收纳架，适用于厨房、客厅、浴室和卧室，家居收纳整理，家居用品,14.51,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/89bdf8e6215b6225037ed713a51267bd.jpg,6
76,1.1657389995444807,607061127617872,12件套多功能不锈钢餐具套装，甜点叉 水果叉 蜜桃夹 沙拉夹 餐叉，可重复使用的家用厨房派个日常用餐餐具,2.45,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/96b28c067cde48a580b589dc45c68ec2-goods.jpeg,25
77,1.165414003755,601099598633852,蓝色1卷窗户玻璃隔热膜，单向视角窗膜，防晒膜，隐私及紫外线防护玻璃膜,4.91,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/c4e8f84b-49b1-4b34-81ef-82a88749f9c2.jpg,36
78,1.1623410110076102,606276322987348,3幅2D平面女士红唇口红，带钱币钻石时尚帆布画 | 装饰艺术风格，无框，适用于客厅、家庭办公室、厨房、卧室和餐厅，是春秋季节的理想选择,6.45,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/2eee1ed0e92b44bebd6d77aa85986ff3-goods.jpeg,6
79,1.1617210885200489,607627929040869,现代塑料多格收纳篮带多隔层盒，紧凑型桌面置物架，适用于家庭、办公室、书桌——用于存放化妆品、首饰、文具，塑料置物架，置物篮 随机颜色1件,2.84,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/57c5d8997cad45c8bb64b8c3578fc775-goods.jpeg,6
80,1.1616633931221716,607412912228580,3件套-毛绒被套套装-包含2只枕套，绒感秋冬保暖舒适，卧室单人个人床上用品套装（不包含枕芯/被芯/床单）,24.35,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/ab53f0ca-6015-484b-8db8-09f36d8b7c37.jpg,17
81,1.1616521425227357,606975228264398,2件装与4件装万圣节蜘蛛流苏彩带，黑色蜘蛛背景布，万圣节派对装饰，蜘蛛拍照亭道具彩带，适用于万圣节蜘蛛主题生日派对用品与家居装饰,3.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/2d28f090-f815-4124-bfa3-853483d4fc31.jpg,9
