排名,预测分,商品ID,标题,美元价格($),cat_l1,cat_l2,main_url,总销量
11,1.2512383102870253,606861411600475,双面银单向隐私隔热遮阳膜，镜面一侧，适用于办公室玻璃窗、厨房阳台、家居卧室，书房等场景的隔热膜，方便安装，静电吸附,8.69,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/054262af-6d77-4172-8729-d1048d8b266e.jpg,9
12,1.2504308912066617,607095084692091,1件纯色超柔软牛奶绒床笠（不包含枕套），加厚保暖舒适床垫保护套，松紧深袋设计，360度贴合包裹抗皱易打理，防滑不移位，适用于卧室公寓酒店宿舍，可以机洗水洗,10.31,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/fc6a93ff-a74d-464e-94ab-f639dfec6e22.jpg,0
13,1.2379011970909835,606727932085844,2D平面横幅 1个桌旗，包含泰迪熊、礼物、数字“1”和“HAPPY BIRTHDAY ONE”文字等元素，主题派个装饰，适用于餐桌、咖啡桌、周年纪念、家庭装饰，耐用涤纶,2.12,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/217a7c24a8/9e2629e8-0315-41bc-a443-6e0c530cbee8_1000x1000.jpeg,17
14,1.2302380414303669,606808798267264,1件提花珊瑚绒床笠，柔软毛绒床垫套，带深口袋和松紧带，可伸缩床单不会掉，适用于2-10英寸厚的床垫的舒适保暖床上用品，多种尺寸,34.89,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/d1a26b693f884e529c562788a6232f5d-goods.jpeg,0
15,1.230111298523843,607324395660335,1pc 水莲高弹力暗纹全包沙发套 防滑耐磨沙发套 一体式懒人防尘沙发保护罩 宠物友好 四季通用 可机洗1/2/3/4人位 万圣节 圣诞节客厅卧室沙发装饰套,24.78,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/3733e24e-9a47-48bc-8e7d-5c2d1aae4b20.jpg,0
16,1.2251662206726674,606898455715519,2026新款多区支撑枕，双曲线设计慢回弹舒适靠垫，贴合身体曲线支撑枕，适用于居家卧室休息，馈赠亲友的实用节日礼品,16.95,家居厨房用品,床上用品,https://img.kwcdn.com/product/aisc_image/algo/opt/56f674c3/ffc53fd1/362cac4834ad43e3a874893ac03cb9ef-goods.jpeg,0
17,1.219325229286941,607095487317622,绿色格纹桌布，高品质餐桌罩，适用于野餐、派对、烧烤及户外餐饮装饰,7.17,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/c62b1602-af6c-4828-af54-99cfaa960444.jpg,30
18,1.2174413017360208,607313591129064,11件14英寸裙夹裤架木色/棕色裤架带挂钩360°旋转钩子夹子可伸缩调整宽度夹裤子裙子方便耐用,22.92,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/79920a9216f943ee9f8bc5f648815bed-goods.jpeg,0
19,1.201988263788014,606683304714833,1件装框个人化高清帆布印刷品，客制化照片艺术，现代，经典，装饰风格，高品质油墨画布上，卧室、客厅、婚礼、情人节礼物的水平墙壁装饰,1.16,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/ad17024d-c4ed-4e32-afbf-64315115a1e7.jpg,0
20,1.1966751580633266,606710014015330,264.55LB 承重最新设计全合一人体工学增高支撑垫 透气柔软睡眠枕床头靠垫看电视阅读支撑垫腰部和臀部科学支撑家用男女通用舒适,30.97,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/10bf8b5b525e4418ae2c0a990fe6e275-goods.jpeg,0
21,1.1937271169545944,607447674682804,2D平面，1件复古木制装饰标牌，泰坦尼克号主题 - 复古墙饰，适用于家居、酒吧、餐厅的海洋风格装饰 - 历史爱好者与航海迷的独特礼物，Decorative Sign,1.83,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/8999703d82504a28a5fcd0d5d7e33da3-goods.jpeg,1
22,1.1911765231649745,606733233672637,1pc纯色毛绒抱枕套，仿兔毛绒打造饱满粗竖条纹纹理，丰富多色款式可供挑选，简约纯色设计，不添加多余印花，适合打造氛围感居家角落，公寓、民宿、度假小屋都适合布置，摆放于沙发床头提升空间氛围，拉链开合便于洗护，只售枕套，不含枕芯。,5.01,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/3b19d680-ea0b-4e0d-8d8b-719020c7d873.jpg,0
23,1.189256692672188,606932815474375,红色卡通圣诞沙发保护罩，一体式通用弹力提花，防猫抓耐撕扯，可拆洗轻松打理，四季通用，客厅多场景适用，居家焕新，节日装饰送礼物佳品（不含抱枕套） 4件型号可选择,13.36,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/aisc_image/algo/opt/8000401e/7e100fef/8d090aa4509c4cbd9871f58bd59a6aa4-goods.jpeg,0
24,1.1868896347761522,607695172157597,2D平面画作，1件装个性化定制照片帆布印刷品——上传您的图片，适用于客厅、卧室装饰，现代情侣肖像画，定制图片墙壁艺术，可作为婚礼礼物、周年纪念，上传您自己的照片用于家居装饰,2.54,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/204b8669-32fa-45da-9ce4-e4aefca1176c.jpg,0
25,1.185553627954892,607279231391724,水莲曲线肌理提花沙发套 易安装 耐磨 高弹性 宠物友好型 可机洗沙发套 1/2/3/4人位 适用于旧沙发翻新 家庭客厅、卧室办公室、公寓等场景 复活节圣诞节居家好物,23.55,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/88e9e3a3020c4794b9cdabb048f1eaa3-goods.jpeg,0
26,1.181595023901173,601101056900436,1幅装裱花卉海报 - 复古横版水影帆布画 适用于卧室、办公室 - 带框宁静自然风景画，植物装饰，理想礼物,6.7,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/91a29dc618184a45af98b6096198efbc-goods.jpeg,21
27,1.1683412551603904,607146624269636,8件套粉紫蓝气球 K-pop 音乐气球套装，生日派个装饰、充气迪斯科球、音符、音乐、应援音乐会铝膜气球、粉丝俱乐部派个背景装饰,2.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/bdd8b4c7975a4ebea8b21ba6c550081a-goods.jpeg,16
28,1.1658512405553416,607266614921849,四件套不锈钢装饰托盘，7英寸长金色浴室摆件，首饰碟，化妆品收纳浴室杂物小托盘，珠宝托盘，首饰盘,6.09,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/4d20a01f9c6446a0b94b77d0955fa1eb-goods.jpeg,0
29,1.1643725594834928,607372512700176,一卷3D仿彩绘玻璃窗贴，半透明防窥单向透视窗膜，适用于家庭、办公室、阳台、卫生间等场所的窗户隐私保护膜,3.62,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/c9a8f839-15a2-4abf-a041-8b08fb1a9322.jpg,0
30,1.156940191554147,607344998079002,九个带内凹结构的木托盘，防止滑动。纯色木板可用。适用于家居杯垫和家居装饰,12.51,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/e20b7aa72b1f41a3ad68be0d981781bf-goods.jpeg,0
31,1.1507427770261125,607658597792629,2D平面款，1件圣家耶稣诞生场景挂饰（含星星）——亚克力材质，适用于圣诞树悬挂，宗教节日装饰，耶稣诞辰庆典及教堂圣诞剧演出——亚克力吊坠，2D平面设计,1.08,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/b13191eb33e84e569bdc841d55f44c84-goods.jpeg,0
32,1.1379157637907609,607174608715521,2pc超豪华加厚纯色床垫防护套，，深口袋温暖舒适超柔软床垫防护套，适用于卧室客房床垫保护。,36.73,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/389929e0-3a68-450c-a518-6e70775c377c.jpg,10
33,1.1290362172129702,606139957755412,1件无框日本鹤海报，复古浮世绘油画，创意壁画，生日礼物，客厅，卧室，厨房，浴室，走廊装饰，防水可重复使用,2.96,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/00873752-d87f-4463-a106-2a2a35cb3db1.jpg,5
34,1.1258635259139427,607492369180464,9片装 2D自粘式PVC地墙贴纸 家用通用 - 即剥即贴乙烯基地砖，现代图案（纯色/横竖线条），安装简便，免撕除残胶，免维护保养，适用于卧室、客厅、厨房 - 适合DIY爱好者,8.52,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/516ef8ba0f0449649f13032b3e47fbce-goods.jpeg,0
35,1.1201849843110652,607646719521684,99个小号欧根纱束口袋 - 月亮星星图案设计网纱糖果袋，透明珠宝糖果礼品袋，装饰性派个礼品袋，珠宝展示和包装袋，节日派个糖果礼品袋，非常适合珠宝、糖果,6.58,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c9738aef-0894-420e-a3e0-9da134ac90f8.jpg,0
36,1.1195431215344356,607447271999919,1pc-静电圣诞铃铛花环窗贴 自粘可移除 防水 圣诞季窗户装饰贴纸,1.64,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/6026906cb8024b2e991291f21419234b-goods.jpeg,0
37,1.1138526197590326,606837118228420,1pc 简约现代格子牛奶绒沙发保护垫，柔软亲肤，可机洗方便打理，防宠物抓痕（适合宠物家庭），防污防滑设计，适合客厅和办公室使用，作为礼物也很不错。适用于单人至四人位沙发以及L型组合沙发,11.17,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/d2a806c8-2c9c-4dde-99ec-370dd5dee303.jpg,0
38,1.1099087690507081,606961135354672,1件-米色可折叠布艺衣物收纳箱，配透明顶盖与个提手，适用于衣柜及卧室搁板的 可折叠的整理箱,10.21,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/e95b15ec-8757-4614-b109-fa58ec66e98a.jpg,0
39,1.1030355464523474,607135350007241,12个万圣节3D蝴蝶墙贴，装饰性镂空黑色蝴蝶墙饰，卧室与客厅背景墙贴画，派对与家居环境美化壁贴,1.27,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/5e6f1b02-1165-4b83-a20e-9a4b245fdbd3.jpg,0
40,1.101408177500442,606822421382108,节省空间的网眼袜子、内衣和腰带收纳盒 - 尼龙抽屉分隔板，7格款、11格款,3.7,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/3c8859f1d26b450b92e1bd6a2128cc16-goods.jpeg,0
41,1.0964694722877222,606944760848690,复古滑动收纳盒，怀旧金属罐，便携式高级整理盒，复活节圣诞节情人节多功能装饰礼盒，空盒,1.07,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/e98acd3a-b59a-40ae-a5f2-72fe85b3fbb1.jpg,1
42,1.0906505139838791,607273728504121,10件套（固定器4个+固定条4个+香皂架1个+贴片1个） 隐形床单固定器，可调节防滑夹；无需工具安装，适用于所有床单和床垫，保持床单坚固紧实，隐形设计，适合所有尺寸（单人/双人/特大号，酒店用品，整洁达人的必备；壁挂式肥皂盒，沥水置物，免打孔,6.45,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/93cd8a60-6e52-447f-837d-c1f7a52218c4.jpg,91
43,1.0852792418583002,606601163435290,42pcs粉白金色气球套装 ——10/5寸粉 白色，金属金乳胶气球，色彩柔和，时尚高级，适用于生日、花艺主题淋浴派对、婚礼、纪念日派对装饰，以及圣诞节、万圣节，单身派对告别，生日派对周年纪念、户外派对，婚礼庆典、室内外派对场景，轻松营造派对氛围感,2.63,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/43ae933a0bb549139bc68334fdfd0967-goods.jpeg,10
44,1.0822527880384019,605586963986560,2D平面画，2D平面画，1件2D木框帆布艺术画，描绘了克里姆特风格的城市景观，带有夜空，金色城市墙面装饰，带反光的艺术品，现代家居装饰,14.0,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/90c464876d5d463e87db10949820ac91-goods.jpeg,2
45,1.0821980755434562,607349427253444,五个装透明可视储物袋，折叠拉链收纳盒，适合秋季和夏季床上用品、衣物、毛毯及床下储物，储物架收纳袋，床单储物袋，卧室衣橱内衣，床下储物,15.01,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/e906311c-de8a-43a6-846b-c063e85cc071.jpg,29
46,1.0784406758644864,607643565412724,2D平面 无框 3PCS 超级跑车海报，奇幻装饰画，现代艺术， 馈赠亲友佳品，万圣节装饰，房间壁画，办公室装饰，适用于客厅、卧室墙面装饰,3.4,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/37784abc98a743edb89e3d6a707b1a2c-goods.jpeg,124
47,1.0762271500021887,607156019558007,自由伸缩立式搁架 6 个挂勾清爽台面SS-4,24.4,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/e1fc9ce3c92d4b0db2ef3092eb6939b8-goods.jpeg,0
48,1.076128352918113,606827722947477,"7-Slot Clear Mesh Drawer Storage Bins 2pcs, Foldable Clothes for Socks, Briefs And Intimates, Closet Space Organizer for Household Use",4.18,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/6ac5378b95fa4712b552b9fb1028174e-goods.jpeg,0
49,1.0745710569252596,606789068279935,5 片装 2D 平面印花龟背竹图案杯垫，底部绿色设计，餐桌放置饮品杯具均可使用，清新森系氛围感，感恩节、圣诞节送礼优选，居家桌面装饰隔热两用好物,2.22,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f8d56f89ff8c43cab370dec4bfc1ab07-goods.jpeg,1
50,1.0727736963319348,607260709347943,4pcs 信封枕套，高级纯色信封枕套，简约素色亲肤透气，家用民宿酒店通用，平整不易起皱，方便拆洗，卧室软装枕头套 4 件装（不含枕芯）,8.79,家居厨房用品,床上用品,https://img.kwcdn.com/product/fmket/84a3b8c74328e55a41c25efe373f1d22.jpg,38
51,1.0695272062310093,607039786961000,6副新奇眼镜，多孔镜框，轻盈舒适，轻量化设计，男女通用拍照眼镜，节日主题摄影道具佳选，时尚潮流款,8.4,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/8aa98b0e78cc477793a253ba54330d4a-goods.jpeg,7
52,1.0650828772737544,607189037076277,大容量恐龙奶粉罐与配方奶粉分装盒，带翻盖式顶盖——便携式双层加厚网格设计，适用于儿童与成人，塑料食品储存盒，适用于午餐、野餐、旅行,6.41,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/266cf336ac204086a64f00bf0b4117f9-goods.jpeg,0
53,1.0648399142058669,607007037830627,2026升级款坐垫，L型人体工学设计办公椅坐垫，记忆棉椅垫，适合长时间坐着办公的员工通用款,25.38,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/b4b2d50820df4ccc91fc53fe3da90f39-goods.jpeg,0
54,1.06381310655194,607259769816028,黄铜做旧微缩恶搞西装男喝茶手办模型沙盘造景摆件，幽默玩偶小雕像迷你金属收藏品，微缩沙盘盆景配件,2.17,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/7666859f-3ead-4852-b1b3-662f8418a8af.jpg,0
55,1.0629418789266876,607419421840914,1件 红/黑/橙色 万圣节快乐横幅 万圣节派对横幅 适用于血腥恐怖鬼屋 惊悚万圣节装饰 万圣节家居室内壁炉装饰,4.25,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/34823a16-9a64-496a-ba64-7b397d3ab70e.jpg,28
56,1.0619391060337222,607194942669259,6枚亚克力冰箱贴，防褪色印花装饰，强磁吸附，适用于厨房、办公室及金属家具，温馨日常家居装饰,4.22,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/33c0e3c3-6535-4705-af02-8abe38376118.jpg,54
57,1.061518553220177,606651495103505,2026年新款加厚楔形枕头 - 这款楔形枕头非常适合情侣在床上使用，独特的设计适合多种场景，如睡前阅读、手机使用、腿部放松和仰卧休息。,22.36,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/cbbc9df5c96a442db876b4be0e7da48b-goods.jpeg,0
58,1.0603941280343023,606071489930120,1个个面枕套 - 姜橙色虎斑猫在花园中，带拉链封口，18.0X18.0英寸沙发、客厅、卧室、办公室靠垫套 - 不含内芯，宠物爱好者家居装饰礼物，猫咪枕套，卧室装饰,4.64,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/8a89a435-4f6d-4b28-a20c-5fd525deb97b.jpg,2
59,1.0591898440185934,607675978994859,创意猫咪造型陶瓷首饰盘 家用玄关钥匙收纳碟 ins风梳妆台饰品展示盘 桌面装饰送女生小礼品,6.55,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/b443ee57-3ab9-4a0c-bbff-de3c701034e9.jpg,0
60,1.059005472876046,607096561058594,2D平面 - 亚克力悬挂装饰品，包含2D平面圣诞耶稣降生场景，带有圣诞马和十字架 - 完美的圣诞礼物吊坠，送给朋友 - 非电动圣诞节和新年庆祝装饰品,0.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/c15ab8d8-6f1a-4015-a40e-c44441bef8eb.jpg,94
61,1.0579018245203977,606886778740108,复古滑动收纳盒，怀旧金属罐，便携式高级整理盒，复活节圣诞节情人节多功能装饰礼盒，空盒,0.97,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/6eb35506-a9ec-46c4-b33a-857adaf2d69b.jpg,0
62,1.057374225853097,607309296172337,2Dflat2D平面旋转解剖模型：肝脏和胆囊 - 透明绿色亚克力材质，带旋转器官，适用于诊所、教育 - 解剖展示台，适用于医生、学生、研究人员 - 完美适配2D平面展示,1.98,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/1d04966a38ef48aebe5db2d344a8e624-goods.jpeg,0
63,1.056641271695134,607281982893817,实木卡通蜗牛造型创意茶杯垫，隔热防烫保护桌面免受水渍高温损伤，吸水防滑木质茶垫兼具装饰功能，适用于客厅厨房桌面保护垫，馈赠亲友生日派对万圣节感恩节圣诞节新年礼物,7.54,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/cf5d057a8506473995d48e3bd32df362-goods.jpeg,0
64,1.0460034660239252,606606934827685,"1pc New Bohemian Style Sofa Cover, Vintage Interwoven Comfortable Sofa Blanket, Suitable for Pets, Anti-Slip Protection, Luxurious Thick Plush Sofa Cover, Machine Washable Soft Plush Furniture Decor, Suitable for Armchairs, Double Sofas",63.84,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/fce74930999341ccbed505824c462905-goods.jpeg,0
65,1.0451206625346114,607297887653343,2026最新款 - 双色调蝴蝶轮廓床靠枕，全方位贴合腰部支撑垫，舒适坐卧两用垫，适用于室内卧室日常使用，优质慢回弹内芯，柔软且富有支撑性,22.91,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c30ec963cd5e4aac9c8ce667827fe606-goods.jpeg,1
66,1.042008278015519,607695306384222,30件装 悬浮画框展示架 3D珠宝展示盒带底座，尺寸4.33×4.33×0.79英寸，白色（含10个收纳盒与20个底座）,16.01,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/a09432c3e1f148e4825bdae58a1600bf-goods.jpeg,10
67,1.0364042530183182,606408376440750,2D平面画作，3件套棕色格纹碎花海报与印刷品，适用于家居装饰——复古中性色调植物墙画，含格纹野花图案，无框帆布画，适用于农舍风、田园森系、复古植物线描风格,7.49,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/79237994e04548e58ec2be8e73a57992-goods.jpeg,14
68,1.0346459783033641,606937781507060,鲨鱼咬痕掠食者2D平面印花造型抱枕，时尚适用于卧室、沙发、房间及派对装饰，2D平面款,11.73,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/6774cf9f217344a095ac944d8e7f7deb-goods.jpeg,0
69,1.0328075001630193,606750413523753,多巴胺三角靠垫，柔软毛绒床头腰部靠垫，适用于床和沙发,28.46,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/d83e4182298244eea1c060417089dc7a-goods.jpeg,9
70,1.0311356305591517,607469149495406,1件装 YANSINBUY 现代几何菱形提花沙发套，适用于1/2/3/4座及L形组合沙发，毛绒防滑防刮椅套带靠垫保护垫，可机洗柔软罩套，适用于猫狗，客厅家居装饰,6.95,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/a49fe915-f5f6-4383-b7ad-67d59b078dd0.jpg,0
71,1.0289774793259907,607336005528764,2pcs紧凑型三层壁挂置物架，墙面收纳搁板、悬浮展示架、墙上装饰架、墙壁陈列架，适用于卧室、书房、玄关、客厅等多种居家场景，专为家居爱好者、租房人群、家居软装改造者、小公寓住户打造。哑光质感板材结实稳固，多层分层设计，可摆放,20.71,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/4b6bfe5254dc4f16a9fac4bd13725a30-goods.jpeg,0
72,1.0285694665057032,607492771808284,12个装逼真腐烂假牙，万圣节吸血鬼角色扮演道具，恶搞派对装饰用品，恐怖惊悚场景布置,1.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/bcec0b85-449a-4995-bcee-2122181ebdac.jpg,19
73,1.0223560146927018,607460156881998,20套塑料晾衣夹。加厚防风塑料夹。用于悬挂内衣、衣物和袜子。图片夹、晾衣夹,1.28,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/1977f80a-db2d-4839-b5e0-1a4ded67c429.jpg,4
74,1.0203720060957364,607303793228652,4pcs植物树叶绿色米色抱枕套多功能适用于沙发躺椅卧室床椅子办公室非常适合春季新房开门红婚礼家用抱枕不含枕芯,6.69,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/42cfd4e990264b16b2ad32898847e53e-goods.jpeg,0
75,1.0198035521727005,607240039835029,3个装个向手动打气筒，多用途便携充气泵，推拉个向充气设计，配软管和3种气嘴，适用于充气床、泳圈、充气玩具及户外用品,18.25,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/556fb4d37d914421be5cf7f636a3219e-goods.jpeg,0
76,1.0188200202523092,605853872660866,2D平面画，带框艺术品，描绘2D雾蒙蒙的湖泊，共三幅，包括一幅宁静森林和日出帆布油画。这些现代艺术印刷品可用作时尚装饰品，适用于您的客厅、卧室。,28.31,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/5cac74c9d5604f82931d4b6aa000cc72-goods.jpeg,1
77,1.016111401709402,606751218892186,3D 打印哑光黑阿兹特克死亡骷髅哨摆件 恐怖头骨发声口哨 暗黑小众桌面装饰工艺品 万圣节氛围道具复古图腾收藏摆件小众猎奇创意礼物,4.17,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/db6ace43-e35b-4b15-8d87-a7492187aab0.jpg,9
78,1.0156722061979881,606864767032236,4件装双面可爱抱枕套?? 柔软摇绒面料?? 适用于沙发卧室客厅的万圣节装饰?? 简约惊悚风抱枕套?? 家居礼品,11.12,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/87bff18d58694eb38ae9aa202f00ce8d-goods.jpeg,0
79,1.0151068010638824,607639874438344,2条装可爱猫咪指尖巾，珊瑚色，适用于浴室厨房日常使用，带悬挂设计,5.78,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/fancy/d02401fd-e32d-401d-af28-fa18304dea5d.jpg,0
80,1.0141452282294872,605763594480213,黑色亚克力飞机模型雕塑 - 现代简约亚克力航空复刻，逼真螺旋桨飞机及机头艺术，适合家居办公室桌面装饰,2.27,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/5bc8e1e21f11452c886e8ef1394d36b1-goods.jpeg,0
81,1.0131623872301605,607454117100113,1件树脂彩色碎石蟹雕像 透明树脂动物摆件 桌面装饰 家居客厅海洋沙滩饰品,1.61,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/5690dea2-59d3-4fbc-b58a-5fc4f444b6fe.jpg,10
82,1.0124296712719882,607297887691053,2D平面画作，3件套现代波西米亚抽象波浪线条与银杏纹理帆布墙壁艺术 - 米色、绿色、粉色厚涂三联画，适用于客厅、无框植物印画，办公室、宿舍皆宜 - 春秋装饰，2D平面,6.29,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/aisc_image/algo/opt/63542bdb/c01b7e7d/5af2b64aa3c34fa59986ebf3a2eab857-goods.jpeg,0
83,1.0101032275551454,607419891604290,4pcs 2D平面印花，花与蝴蝶主题抱枕套，非真实刺绣，复古木纹与格纹装饰风格，柔软舒适方形沙发靠垫套，多尺寸可选，适用于客厅、卧室、书房和阳台，不含枕芯,5.49,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/41d1a6bc1b984f00ba15d0639860a3dd-goods.jpeg,3
84,1.0079841742998736,607209975083209,2pcs/set 小方块提花摇粒绒大分体椅套 两片式椅背套+椅面套组合装,7.43,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/a72351f0-e2c0-48b5-8911-778ac3e1fe91.jpg,17
