排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
37,1.0507840198460447,606159134151209,50个装包装盒面包盒 - 耐用小型意式三明治盒 - 非常适合装意式三明治、水果、沙拉和切片蛋糕，适合装马卡龙、月饼，以及婚礼、复活节和万圣节派个,31.38,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/f04de53b1f8a418aa9df28db9a101597-goods.jpeg,https://www.temu.com/search_result.html?search_key=606159134151209&search_method=user,917.csv,False,,False,7
39,1.0444020673036605,605534417688830,"1pc Highland Cow Pattern Black and White Bathroom Hanging Rack, Self Adhesive Wall Mounted Space Saving Storage Hanger, Stainless Steel Wall Hook for Towel, Razor, Robe, Bathroom Washroom Organization, Utility Hooks",10.43,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/868f05aa91b245db8f415f7ddfead6f2-goods.jpeg,https://www.temu.com/search_result.html?search_key=605534417688830&search_method=user,917.csv,False,,True,5300
42,1.0359506920155974,606815777582032,立式网纱挂袋收纳，三层设计，可收纳文胸、内裤、短袜，挂在衣柜横杆，节省抽屉空间，网纱透气不易闷潮，拿取方便，让贴身衣物分类摆放整齐,2.7,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/39214dec-7b23-4288-a3d5-35ad14b09254.jpg,https://www.temu.com/search_result.html?search_key=606815777582032&search_method=user,917.csv,False,,False,0
43,1.0317446571944615,607328757761858,花朵造型粘墙挂钩一对装，立体针织花朵墙面装饰挂钩，简约软装墙面挂件，适用于卧室客厅，可悬挂包包配饰，免打孔粘贴式壁挂装饰配件,4.79,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/58a2e918-dda7-42e5-8a37-569e2391d976.jpg,https://www.temu.com/search_result.html?search_key=607328757761858&search_method=user,917.csv,False,,False,4
44,1.0263838531059712,601103264097593,"JIT, 脏衣篓,黑色蝴蝶结重复图案,带把手储物篮,聚酯纤维,圆形脏衣篮,多用途收纳筐,便携式可折叠,卧室洗衣房宿舍收纳篮,玩具收纳篮,家居装饰/收纳用品,洗衣篮,大容量储物篮",16.9,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/a6194f33-2908-49cb-b32b-4abfe283fb90.jpg,https://www.temu.com/search_result.html?search_key=601103264097593&search_method=user,917.csv,False,,True,2
47,1.0195677324208885,607383250149406,2/4pc免打孔粘贴式塑料挂钩 玄关挂钥匙浴室挂浴球厨房挂小厨具 适用于厨房浴室淋浴空间可挂毛巾衣帽诞节花环挂钩,1.37,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/379ca38a634f4919ae3265c3f6fad208-goods.jpeg,https://www.temu.com/search_result.html?search_key=607383250149406&search_method=user,917.csv,False,,False,0
49,1.013715717988657,606656326912060,花卉藤编篮，手工编织多尺寸三件套收纳篮套装，适用于家居整理、储物与装饰——米色，置物架篮,12.9,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/766cac72-5177-47c1-a49c-2211080beb51.jpg,https://www.temu.com/search_result.html?search_key=606656326912060&search_method=user,917.csv,False,,False,0
51,1.0081130874466306,606708806076537,洗衣液杯架两件套，专为防溢洒和整洁设计，可确保您的洗衣机和洗衣区域保持整洁有序，兼容大多数瓶子尺寸。,5.41,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/e7e90e2bb11b400d815a2e3f19f33e8c-goods.jpeg,https://www.temu.com/search_result.html?search_key=606708806076537&search_method=user,917.csv,False,,False,0
54,1.0049892073757327,607062738211052,壁挂式碳钢多功能收纳架，纸巾卷架与香薰展示架，适用于厨房浴室的家居配件,11.11,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/51895c59035f4f52bb4d3ff3d2b85f7b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607062738211052&search_method=user,917.csv,False,,False,0
55,1.0035189742012047,601102523011118,星纹涤纶洗衣篮带手柄，大容量收纳筐，圆形脏衣桶适用于卧室、宿舍及玩具整理，便携可折叠多功能实用篮——家居装饰与收纳配件,11.96,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/b3c37042-a4c5-44a9-aebb-175273f083f8.jpg,https://www.temu.com/search_result.html?search_key=601102523011118&search_method=user,917.csv,False,,True,1
56,1.0013520467767094,605519385323157,"1pc Floral Swirls And Leaves Design Toilet Paper Holder, Toilet Paper Storage Suitable for Entryway Tables And Coffee Tables, Acts As Storage And Napkin Dispensers Gift Box, Housewarming Welcome Gift for New Homeowners",6.15,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/2123a66c04/893cba94-5f43-46d0-998e-9b8d16814d62_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=605519385323157&search_method=user,917.csv,False,,True,0
60,0.9984836468882314,601100164182629,"1pc No-Drill Wall-Mounted Bathroom Storage Shelf - Wooden Cosmetic Organizer with Multiple Compartments for Toiletries, Space-Saving Design for Small Apartments, Dorm Rooms & Compact Bathrooms, Bathroom Organizers And Storage, Utility Racks",14.44,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/41c67985536f440bae333aa530cb6350-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100164182629&search_method=user,917.csv,False,,True,0
61,0.9955719402806408,607619741765152,简约不锈钢沥水台面收纳架，卫浴桌面沥水置物筐，稳固高脚镂空防积水，适用于卫生间洗手台、洗漱台摆放洗护瓶罐,4.59,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/479ea7a7-feca-4a59-b43b-10c01d306353.jpg,https://www.temu.com/search_result.html?search_key=607619741765152&search_method=user,917.csv,False,,False,1
62,0.9937985688448256,605536565204608,"8pcs Heavy-Duty Vacuum Storage Bag, No Pump Required, Space-Saving, with Press Seal, Suitable for Clothing, Blankets, Travel, Moving, And Storage",23.34,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/3325256f0b0a4dada9c1345d2fca87d7-goods.jpeg,https://www.temu.com/search_result.html?search_key=605536565204608&search_method=user,917.csv,False,,True,0
63,0.993147600876382,606639415521053,黑色的浴室角落置物架，3pcs（1个置物架+2个粘钩）无需打孔，简单安装，整洁整理浴室用品，节省空间设计，耐用结构，适合多个环境使用,2.66,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/d24866518ee24851b227cd0f53aaa0d7-goods.jpeg,https://www.temu.com/search_result.html?search_key=606639415521053&search_method=user,917.csv,False,,False,0
66,0.9915721833367988,605723194968605,Nurse Theme Reusable Thermal Bag Insulated Bag Lunch Bag Insulated Cooler Bag Lunch Box Bag Picnic Cooler Bag Ice Bag Hot Bag Thermal Lunch Bag with Strap for Extended Leisure Outings Non-Food Contact Gift for Him/Her Birthday Gift,9.55,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/2e64eee86ca34b99b4c006b0f8c2eff7-goods.jpeg,https://www.temu.com/search_result.html?search_key=605723194968605&search_method=user,917.csv,False,,True,7
67,0.991514953056168,605549248776354,1个装，粉色花瓶洗衣篮大容量，可折叠洗衣篮带坚固手柄，适用于卧室、浴室等，洗衣篮,13.19,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/21137b24c6c/5523c81a-d164-4ed1-a5e0-e4edb7e3e912_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=605549248776354&search_method=user,917.csv,False,,True,0
68,0.9897973933266384,606830541528624,壁挂式透明浴室收纳纸巾储物柜，免打孔壁挂安装，不占台面空间。分层储物设计，洗漱用品分类收纳。底部抽纸开口，随手抽取使用方便。适合洗手台旁杂物收纳、洗漱区护肤品摆放、卫生间厕纸存放，租房住居人群、卫浴收纳需求者、卫浴软装布置爱好者首选,9.15,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/ab3b576139b549218210486b2c3edd77-goods.jpeg,https://www.temu.com/search_result.html?search_key=606830541528624&search_method=user,917.csv,False,,False,0
69,0.9896082815793812,601103683568071,"JIT, 脏衣篓,星空下的狼头图案,带把手储物篮,聚酯纤维,圆形脏衣篮,多用途收纳筐,洗衣篮,大容量储物篮,便携式可折叠,家居装饰/收纳用品,卧室洗衣房宿舍收纳篮",11.96,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/01547174-8b3f-4354-8667-abadf8d02894.jpg,https://www.temu.com/search_result.html?search_key=601103683568071&search_method=user,917.csv,False,,True,2
71,0.983045255926554,605763930035785,1个 11盎司 感热变色陶瓷咖啡杯，圣诞节快乐圣诞老人邮轮冬季村主题设计，非常适合圣诞节假日聚会日常咖啡饮用办公桌装饰居家舒适夜晚节日,11.23,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/2123a66634/aae5e235-39f4-48be-83a1-685a596c6349_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=605763930035785&search_method=user,917.csv,False,,True,1
73,0.9826413146912162,607605246232138,碗碟沥水架，大容量盘碗收纳架，节省台面空间厨房置物架，可拆卸厨房碗碟收纳沥水架，带沥水托盘、餐具收纳筒,8.52,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/ee1cf48e15ef44929e578879e1cd2717-goods.jpeg,https://www.temu.com/search_result.html?search_key=607605246232138&search_method=user,917.csv,False,,False,31
74,0.9823609443112796,601102453631017,"JIT, 脏衣篓,绿色波浪纹路图案,聚酯纤维,带把手储物篮,卧室洗衣房宿舍收纳篮,玩具收纳篮,多用途收纳筐,大容量储物篮,圆形脏衣篮,洗衣篮,便携式可折叠,家居装饰/收纳用品",13.02,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/9620a93e-6dc9-42b0-9001-22051d3624c7.jpg,https://www.temu.com/search_result.html?search_key=601102453631017&search_method=user,917.csv,False,,True,1
75,0.9809203457576428,607588871703774,"带盖可折叠鞋盒——防尘收纳盒，适用于鞋子、衣物及配饰，多功能家居整理解决方案，可以收纳12双鞋子的大号收纳盒,，衣柜收纳盒，多功能家居收纳工具",11.52,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/8cfc3e38-2e44-4e7a-b66b-601579681519.jpg,https://www.temu.com/search_result.html?search_key=607588871703774&search_method=user,917.csv,False,,False,7
76,0.977601243590469,601103682190090,"Bunny Garden Storage Box - Size 27cm×27cm×28cm: Soft Beige Box Decorated with Cute Bunnies Surrounded by Blooming Flowers. A Delightful Addition to Any Room, Offering Both Beauty and Practicality for Storage Needs",10.99,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/47d0c25f-b519-4e34-a919-0391f94b628c.jpg,https://www.temu.com/search_result.html?search_key=601103682190090&search_method=user,917.csv,False,,True,4
77,0.9767937338979956,601105564504846,"1pc of 40-Inch Transparent Garment Bags Designed for Dance Costumes, Suitable for Storing Hanging Clothes in Closets. This Dance Costume Bag Features Four Zippered Pockets",10.99,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/c191dca7-052e-46da-944a-9bea83f5f563.jpg,https://www.temu.com/search_result.html?search_key=601105564504846&search_method=user,917.csv,False,,True,40
78,0.9765157248021624,607365533428099,2件组合套装（1个粉扑美妆用品晾晒网架+赠1个萌龙束口袋）；悬挂式化妆品和刷子晾衣篮；小装饰品及工具，贴身衣物晾晒【Brand：AQUASAFE】,3.21,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancyalgo/toaster-api/toaster-processor-image-cm2in/7cf7e29a-f7f7-11ef-a373-0a580a673132.jpg,https://www.temu.com/search_result.html?search_key=607365533428099&search_method=user,917.csv,False,,False,0
79,0.9756552347719024,607530621235687,可旋转10钩多用衣服收纳挂架挂钩衣架领带丝巾围巾皮带衣帽架塑料挂钩鞋架收纳架【随机颜色】,2.09,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/7bdfbb62cd67433e8dec44263a29452a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607530621235687&search_method=user,917.csv,False,,False,0
82,0.9673297638180288,601099656637513,"1pc Insulated Oxford Cloth Lunch Bag, Portable Breakfast Thermal Pouch, Small Size, Hand Washable, Leakproof, for Travel & Picnic",1.94,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c2e801c2c9e3372bf274dd2e0e5c3f1c.jpg,https://www.temu.com/search_result.html?search_key=601099656637513&search_method=user,917.csv,False,,True,48
88,0.9613061600059424,606820877863562,黑色多层落地置物架，分层空间规划合理，能够充分释放地面区域，高效整理零散物件，方便悬挂各类小工具，拿取便捷省心。适配多元居家角落摆放，结构稳固不晃动,31.53,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/c07276f2467144a288138157a09546eb-goods.jpeg,https://www.temu.com/search_result.html?search_key=606820877863562&search_method=user,917.csv,False,,False,1
91,0.9538157526605106,606815777600780,高端多功能台面储物架，厨房调料收纳、床边置物、化妆品展示架，打造陈列式台面，适用于卧室、厨房、卫浴各类家居角落,12.78,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/5dc7d3cc-122a-4de9-9c92-68cf66e27b98.jpg,https://www.temu.com/search_result.html?search_key=606815777600780&search_method=user,917.csv,False,,False,3
92,0.9534738287766864,605501131734213,复古风格印花带盖收纳盒，大容量设计，多种规格可选，非常适合整理卧室、衣柜和客厅中的衣物和杂物,7.98,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/algo_check/auto/b2e79d5b47617c1ffc7d9154939934fa_1783244861251.jpg,https://www.temu.com/search_result.html?search_key=605501131734213&search_method=user,917.csv,False,,True,0
93,0.9527841639587824,607408214661099,2件套（1个壁挂式喷雾瓶架和1个随机颜色泡膜袋），壁挂式喷雾瓶架，适用于厨房和浴室洗衣液瓶，节省空间且清洁。清洁喷雾瓶厨房橱柜收纳,1.15,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/3f3bfaef-890e-4106-84a4-e7c63d4111af.jpg,https://www.temu.com/search_result.html?search_key=607408214661099&search_method=user,917.csv,False,,False,0
94,0.9517506760695352,606765580186768,可旋转挂杆落地式衣架，多功能晾衣架，适用于衣物、毛巾和床单，卧室用,37.18,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/e4b589cef2534bdeabb95108cc2a63fe-goods.jpeg,https://www.temu.com/search_result.html?search_key=606765580186768&search_method=user,917.csv,False,,False,0
