排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
6592,0.4888050026233434,601099537763938,"2/3pcs Firewolf Pattern Down Duvet Cover Set, Burning Red Flame Printed Bedding for Youngsters, Boys, Teenagers, And Wildlife-Themed Duvet Cover Set(1*Duvet Cover + 1/2*Pillowcases, Without Core)",17.85,家居厨房用品,床上用品,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/dece52dca1c7e547d35869024a5876b8.jpg,https://www.temu.com/search_result.html?search_key=601099537763938&search_method=user,915.csv,False,,False,109
8306,0.29297797337486303,601099538071239,1pc， 桌椅， 水彩兔子兔桉树叶图案桌椅， 复活节快乐主题桌架， 季节性厨房餐桌装饰室内， 派对装饰,5.44,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/598454ee1555da2e778596e6b1cfcb81.jpg,https://www.temu.com/search_result.html?search_key=601099538071239&search_method=user,915.csv,False,,False,930
614,1.2402112238529521,601099552159467,"1pc of a Large Capacity Cold Water Pitcher with a Lid, Suitable for Juice",6.19,家居厨房用品,咖啡用品,https://img.kwcdn.com/product/fancy/b8177bdc-d9fc-4bef-b565-3ec836e67e61.jpg,https://www.temu.com/search_result.html?search_key=601099552159467&search_method=user,915.csv,False,,True,1900
5969,0.6567111435206923,601099567703407,1个短毛绒装饰抱枕套 单面印花 45.72x45.72厘米 勿吵醒小熊抱枕 适用于家庭卧室沙发客厅办公室的方形枕套（不含枕芯）,4.22,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/d70700f4-52fc-4781-acf8-f3bdf6e292de.jpg,https://www.temu.com/search_result.html?search_key=601099567703407&search_method=user,915.csv,False,,False,17
6488,0.5097216409831432,601099571898881,"Classic Style Chair Slipcovers - 1 PC Elastic-band Closure, Easy Care Machine Washable, Polyester Slipcover-grip Chair Cover for Living Room, Bedroom, Kitchen Dining Chair - Stain Proof & Washable",5.71,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/745f6939-b3b4-4628-a0dc-cf82f1542ed2.jpg,https://www.temu.com/search_result.html?search_key=601099571898881&search_method=user,915.csv,False,,False,129
6083,0.6181798694470362,601099572207638,"1pc Crescent Moon Privacy Window Film - Electrostatic, No-Glue PVC Sticker for Home & Office Decor, Translucent Opaque Anti-Spy Glass Covering, Living Room Decor, 24 Threads",38.12,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/cbcbe6a8-94a5-4342-a842-e22c6410b162.jpg,https://www.temu.com/search_result.html?search_key=601099572207638&search_method=user,915.csv,False,,False,0
6845,0.44725749431408823,601099580286711,"5pcs Nordic Glass Beverage Set, Home Living Room Water Cup, Light Luxury And High Appearance Internet Celebrity Cup - Reusable, Convenient for Travel, Ideal Gift",23.82,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/414f2984-4211-4ce6-a270-5500907303d1.jpg,https://www.temu.com/search_result.html?search_key=601099580286711&search_method=user,915.csv,True,APP,False,1
6011,0.6437189400416801,601099596777550,黑猫抱枕套：可爱的黑猫脸和黑眼睛设计，无抱枕芯，方形靠垫套，适合男士、女士，家居装饰，沙发，扶手椅，卧室，客厅，现代风格，可机洗，拉链封闭，适用于多种房间类型，编织面料，涤纶材质,2.86,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/market/fadc25c83a9cc5a68d50b925c1edf28c_ygyWfdQ9t1XLS.png,https://www.temu.com/search_result.html?search_key=601099596777550&search_method=user,915.csv,False,,False,438
9555,0.1595216052866864,601099598118656,"“圣诞快乐”节日枕套 - 4 件，短毛绒，单面印花，17.7""x17.7""，适用于沙发、客厅、家居装饰，无枕芯",13.2,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/4e7112f0-1ce2-4ec0-a866-68bc603cafc0.jpg,https://www.temu.com/search_result.html?search_key=601099598118656&search_method=user,915.csv,False,,False,1
6436,0.5201084443453251,601099600235734,2件装航海帆船舵船舱亚麻抱枕套 - 柔软，海军蓝与红色，完美适用于海滩和家居装饰，拉链闭合，可机洗,7.16,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/9536d621-416e-4bf2-b96f-774966d3c613.jpg,https://www.temu.com/search_result.html?search_key=601099600235734&search_method=user,915.csv,False,,False,24
2146,1.0530104702425056,601099610773010,古埃及法老艳后木乃伊干尸棺材棺木胡夫金字塔道具树脂花盆造景,4.54,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/5f869d08-b683-4948-bb34-700ee7cb34f5.jpg,https://www.temu.com/search_result.html?search_key=601099610773010&search_method=user,915.csv,False,,True,19
1368,1.127383408263099,601099618426098,神秘魔法手提袋，印有魔法蛇图案，是一款宽敞时尚的帆布包，非常适合户外野餐、聚会、旅行和购物。,6.6,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/algo_check/auto/bf0222ecc6e682b3071eef5599c31bf4_1722298485948.jpg,https://www.temu.com/search_result.html?search_key=601099618426098&search_method=user,915.csv,False,,True,2
8067,0.3157809107864103,601099622230858,"Colorful Christmas Snowman Pillowcase - Without Pillow, One-sided Printing, 20/18/16 inch Sizes, Suitable for Different Room Styles, Can be Washed by Machine, Modern Design",3.21,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/426348f0-5edd-4497-9642-a0f24f7f9b7f.jpg,https://www.temu.com/search_result.html?search_key=601099622230858&search_method=user,915.csv,False,,False,37
3837,0.9209596524075654,601099637592137,1件创意圣诞门圆形金属标牌，趣味墙艺术装饰，适用于客厅、餐厅、咖啡馆、俱乐部、节日活动和派对用品，8X8英寸（20X20厘米），完美的房间装饰,6.0,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/2024-08-13/1723537972283-b6149b7a45ce4bf3b8392da6bedca559-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099637592137&search_method=user,915.csv,False,,True,12
1088,1.1608609356461066,601099646374612,迷人的复古鸡金属标牌 - 8x8英寸铝制圆形墙艺术，适用于厨房、咖啡馆和农舍装饰 | 幽默乡村设计 | 室内外耐用挂饰，适合卧室、办公室、客厅,5.52,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/2024-08-22/1724317080626-ce822739266b4a07822744b74c1f2d70-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099646374612&search_method=user,915.csv,False,,True,10
3035,0.9830598415754729,601099648955814,"1个黑熊铝制圆形墙面艺术，户外动物主题装饰，""欢迎来到我们的温馨家园""，适用于客厅、花园、办公室的8x8英寸金属标志",6.83,家居厨房用品,家居装饰,https://img.kwcdn.com/product/algo_check/auto/8727d2bcf12edc90152a3d801163eaef_1724571894610.jpg,https://www.temu.com/search_result.html?search_key=601099648955814&search_method=user,915.csv,False,,True,3
407,1.3005937151328384,601099671599094,高级不锈钢茶叶滤泡器 - 适用于散叶茶的网状滤网，创意香料过滤器，感恩节和父亲节完美礼物，厨房必备品,3.39,家居厨房用品,咖啡用品,https://img.kwcdn.com/product/open/2024-09-14/1726301234356-ce24b709878240c6aa7cbfe95f99befd-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099671599094&search_method=user,915.csv,False,,True,0
7926,0.32924045127101914,601099684934610,携式手提收纳袋，可视窗衣物整理袋，汽车后备箱储物袋，外出衣服储物袋，多用途带盖居家袋,17.0,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/e2edc090-64a8-4eee-b492-3c01840e7994.jpg,https://www.temu.com/search_result.html?search_key=601099684934610&search_method=user,915.csv,False,,False,0
8408,0.2825323367904829,601099701420105,一只，现代风格圣诞雪人枕套12x20英寸，红色圆点农舍冬季装饰，带拉链的机洗亚麻靠垫套，用于沙发沙发装饰。,4.9,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/bae95c39-e073-4219-b6be-4c0efba14570.jpg,https://www.temu.com/search_result.html?search_key=601099701420105&search_method=user,915.csv,False,,False,12
1573,1.1057464517219102,601099719007352,1件装 奢华提花靠垫套 灰色 30*50 45*45 50*50cm 包边设计 装饰性抱枕套 适用于沙发客厅装饰 枕套 超柔软,10.6,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/8e37da47-90bf-4459-837f-21cac3ee27b6.jpg,https://www.temu.com/search_result.html?search_key=601099719007352&search_method=user,915.csv,False,,True,2
4152,0.8924756230144727,601099727772144,"4pcs Christmas Mouse Santa Placemats Set - Cute Mouse & Wreath Peppermint Candy Cane Table Decor, Rectangular Place Mats for ' Xmas Party, Holiday Dining Table Setting, 30.48cm x 45.72cm, Machine Washable",4.82,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/e3d783cc-fc96-4898-b05f-e515572fe1e1.jpg,https://www.temu.com/search_result.html?search_key=601099727772144&search_method=user,915.csv,True,Led,True,794
6249,0.5689218518194388,601099731519834,3件套个性化大象主题床上用品套装，包含一个带封口的被套，共有1个被套和2个枕套。这款被套柔软舒适，适合全年使用，是卧室和客房的理想选择。,31.95,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/04100c015eaf458780d4f8899c25706d-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099731519834&search_method=user,915.csv,False,,False,1
197,1.4263222650871679,601099773423537,3件套个性化狐狸主题床上用品套装，包含一个带封口的被套，共有1个被套和2个枕套。这款柔软舒适的被套非常适合全年使用，是卧室和客房的理想选择。,37.46,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/503ca2bb164d46e291d69cc7c99fdd5d-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099773423537&search_method=user,915.csv,False,,True,1
1521,1.1114973915266753,601099776580603,3件套个性化床上用品，包含被套和两个枕套，设计以汉堡、薯条、披萨和热狗为主题。这款柔软舒适的被套非常适合任何季节，是卧室或客房的理想选择,40.36,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/999c87dc0b624208bf70305351a666cf-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099776580603&search_method=user,915.csv,False,,True,1
403,1.3041781556803735,601099779110901,警告：有狗 - 经典金属牌，8x8英寸家居与庭院墙饰，狗爱好者幽默礼物，无需电源，完美房间装饰,6.0,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/fb7f7c95debf4e15b5a6289eb0199a06-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099779110901&search_method=user,915.csv,False,,True,27
1240,1.1405550419052486,601099797557977,美国爱斯基摩犬圣诞抱枕套 18x18英寸 - 柔软聚酯纤维，拉链闭合，可机洗，适用于客厅和卧室装饰,6.35,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/93567cba-6aba-44e0-9da9-c158e21249b5.jpg,https://www.temu.com/search_result.html?search_key=601099797557977&search_method=user,915.csv,False,,True,2
1184,1.1492705021193383,601099798256863,1件，复古花卉插画设计，2025新款装饰抱枕套，涤纶材质，带拉链可机洗，柔软靠垫套，适用于床上、沙发、休闲椅，节日装饰、家居装饰（双面印刷，不含枕芯）,3.76,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c9caf6a851374702a83aeb8559efaa0b-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099798256863&search_method=user,915.csv,False,,True,9
7807,0.339160101801192,601099803724475,迷人3英寸亚克力奶酪披萨挂饰 - 圣诞节及新家装饰的完美选择，送给她或情侣的理想礼物,3.93,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/a252c06d75124432b8ffdde0b5944945-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099803724475&search_method=user,915.csv,False,,False,0
6184,0.5858864145274173,601099858863917,"Deluxe Soft and Breathable Pillow - Washable, High Resilience Neck Support, Ideal for Side Sleepers and Back Sleepers, Anti-Allergy Polyester Cover with Zipper Closure",10.93,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/f79d9cc1-6bf9-45a2-8139-eb39dec00c89.jpg,https://www.temu.com/search_result.html?search_key=601099858863917&search_method=user,915.csv,False,,False,26
1248,1.1390527009912725,601099865417447,2个装亚麻靠垫套，快乐新年烟花与气球设计，现代拉链靠垫套，适用于沙发和长沙发，机洗，编织装饰性靠垫套，适合各种房间类型 - 16x16/18x18/20x20英寸,8.5,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/a77b7033-b407-4cdf-ba86-4296e61532f0.jpg,https://www.temu.com/search_result.html?search_key=601099865417447&search_method=user,915.csv,True,烟,True,10
6949,0.4334431485672498,601099887989379,"1pc Cute Black Cat Toilet Seat Visor, Toilet Seat Visor, Refurbished Toilet Visor, Self-Adhesive Visor, Home Additions",2.07,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/2024-04-30/1714448297704-e1b434f438d14675aa7c7e282e0c3946-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099887989379&search_method=user,915.csv,False,,False,0
8024,0.3207855818702131,601099892137453,4 件装，Stallion Horse 复古餐垫，时尚印花图案桌垫，适用于餐桌、厨房、派对、室内、假期、晚宴和家居装饰（桌垫）12x18 英寸（仿刺绣）cp9199,9.84,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/29ef9920-0b97-4a3e-9c6c-1b469de673d6.jpg,https://www.temu.com/search_result.html?search_key=601099892137453&search_method=user,915.csv,False,,False,2
9137,0.21176580613592008,601099999931253,1 件复古女巫魔法金属标牌，墙壁艺术标牌 - 7.87x7.87 英寸圆形铁 2D 列印家庭、厨房、花园和办公室春季、夏季和其他适合各种场合的场所复古家居装饰 - 完美节日礼物 10F，节日礼品项目 |迷人的艺术品 |耐用的墙板、女巫家居装饰，非常适合房间装饰,5.61,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/3cd5d91929be4ccea7e7cd6fe2b83273-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099999931253&search_method=user,915.csv,False,,False,18
8023,0.32089235148039547,601100082992874,1个定制复古风格带盖木质茶叶收纳盒，6格分隔茶具、糖果配件分装盒，单独包装黑色家用整理储物盒,9.07,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/41dc1f77-145a-4fe9-bbd1-b8aa48a4ab2f.jpg,https://www.temu.com/search_result.html?search_key=601100082992874&search_method=user,915.csv,True,储物盒|家用,False,2
6617,0.48357489951113414,601100093474037,"1pc Luminous Wall Clock Stickers, Mixed Numeral Glow in The Dark Battery Powered Wall Clock Wall Decor, for Home Living Room Bedroom Decoration (No Battery)",10.93,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/c90b9244233a4b8d86a19c85b8229dcd-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100093474037&search_method=user,915.csv,False,,False,58
6048,0.6310859607698631,601100165023091,2件舒适毛绒枕套 - 天蓝色和灰色，现代水洗几何圆形设计，机洗可水洗棉，拉链闭合，非常适合沙发、床、沙发、农舍装饰，16x16/18x18/20x20英寸，装饰枕头 | 现代风格 |拉链枕套,6.03,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/a6ae236f-186e-4fb0-85f8-f8ce6b0339cf.jpg,https://www.temu.com/search_result.html?search_key=601100165023091&search_method=user,915.csv,False,,False,1
2066,1.05964859773781,601100196205141,可定制金属农舍标牌 - 乡村生活场景字母刻画，家居与农场墙面装饰,8.05,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/51d157c2-8540-4a31-9954-c533a6995128.jpg,https://www.temu.com/search_result.html?search_key=601100196205141&search_method=user,915.csv,False,,True,0
4365,0.8722671850481852,601100209337029,可自订复活节金属墙艺术标志 - 黑兔、彩蛋和花卉设计，春季家居、花园、门、厨房、卧室和派对装饰，完美的礼物创意,10.1,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/80d73bab-e40f-456f-8683-324cca9b27f6.jpg,https://www.temu.com/search_result.html?search_key=601100209337029&search_method=user,915.csv,False,,True,0
2741,1.0058303987978536,601100236242245,可客制化美式足球头盔金属墙艺术 - 个性化姓名和号码，铁剪影设计，适合体育迷，现代家居装饰，1 件,8.69,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/1a96f6cd-0670-489a-9de5-86b8334f9f6d.jpg,https://www.temu.com/search_result.html?search_key=601100236242245&search_method=user,915.csv,True,头盔,True,1
8077,0.31488548510451925,601100247909737,28厘米海绵拖把，含1个拖把头和支架，玻璃材质，可折叠自拧水，适用于客厅、卧室、浴室、厨房、卫生间,8.52,家居厨房用品,清洁用品,https://img.kwcdn.com/product/open/fa7faf26ebc44697bccff0a660e99b18-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100247909737&search_method=user,915.csv,True,支架,False,7
5315,0.774863361836987,601100252624701,1 件圣托里尼希腊岛海景印花毛绒枕套 45.72x45.72 公分 - 柔软方形抱枕套，带拉链闭合，可机洗，适用于客厅沙发或床装饰,4.03,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/0c18499102fe4e2497302b4de477687f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100252624701&search_method=user,915.csv,False,,False,14
6098,0.6133649072691225,601100284796358,4个，抱枕套家居装饰套装4个枕套装饰户外垫沙发沙发枕套春季花卉蓝色黄色海军16x16/18x18/20x20,13.39,家居厨房用品,床上用品,https://img.kwcdn.com/product/algo_check/auto/bf1b18782a131e3c365828748df7741c_1741946193143.jpg,https://www.temu.com/search_result.html?search_key=601100284796358&search_method=user,915.csv,False,,False,10
8491,0.2739982567282405,601100302636272,一款可定制的马耳他犬复古风格金属园艺标志，动物主题悼念宠物纪念品，个性化宠物失落纪念装饰，婚礼场合地面安装，耐用户外使用无需电力,9.75,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/319474d5-2f85-46b4-b301-4e45afa45431.jpg,https://www.temu.com/search_result.html?search_key=601100302636272&search_method=user,915.csv,False,,False,0
6680,0.47261076845554795,601100471686465,【】 一套4件现代风格抱枕套，带可爱的兔子和麻雀冬季设计，柔软的聚酯，拉链闭合，可机洗，适用于客厅沙发和卧室装饰，18x18英寸-不包括插件。,6.83,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/eb864698c02a4349b9ed24e329672f82-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100471686465&search_method=user,915.csv,False,,False,23
2407,1.0311890131823214,601100484900067,2D 平面，1 件复古德克萨斯星木制墙壁艺术 - 8x8 英寸圆形装饰标志，带复古蓝色和白色星星设计，非常适合酒吧、厨房、咖啡馆、家庭、办公室装饰、节日礼物、节日家庭装饰 | 复古星星设计 | 耐用的木制标志，德克萨斯装饰,3.04,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/a18f191f-b44c-4285-94ce-0fd810c9a24a.jpg,https://www.temu.com/search_result.html?search_key=601100484900067&search_method=user,915.csv,True,酒,True,1
7493,0.37199550854314345,601100501926301,一件可定制脸乌龟抱枕-个性化幽默照片垫，具有逼真的狗和猫肖像，生日、情人节、圣诞节、万圣节、感恩节的理想盖格礼物-聚酯纤维，多色，装饰垫定制宠物肖像针织纹理，有趣的枕头,2.18,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/eab801f3-c7a4-4734-a575-82b70539b4e8.jpg,https://www.temu.com/search_result.html?search_key=601100501926301&search_method=user,915.csv,False,,False,0
2316,1.0386800269212857,601100523858226,一套西部德克萨斯星图案餐垫4件装，野牛格纹乡村木板风格桌垫适用于派对厨房内饰,9.88,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/1ede08c3345d4cb08c3e1008f226f212-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100523858226&search_method=user,915.csv,False,,True,12
4681,0.8435011458696468,601100544426798,可自订金属圣诞老人标志，经典风格壁挂装饰，多功能室内/室外艺术，带有个人化文字，适合家庭、办公室、农舍、花园，送给朋友和家人的理想礼物，适合圣诞节、万圣节、复活节、光明节、感恩节、圣诞节装饰,11.19,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/9def3481-8bcd-46da-a1d3-d1bf6adf8ea9.jpg,https://www.temu.com/search_result.html?search_key=601100544426798&search_method=user,915.csv,False,,True,0
2800,1.0021175147947443,601100548897943,免打孔壁挂式牙刷配件收纳架 - 无缝设计，塑料浴室整理架，适用于电动牙刷、梳子、剃须刀、化妆品 - 节省空间，无需用电,10.57,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/104ac134e8ff4c16b609b027dacb9f48-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100548897943&search_method=user,915.csv,False,,True,0
2107,1.0564947463717986,601100602298962,"1件，双面印刷，一只，狗印花短绒枕套（17.7""x17.7""），动物主题枕套，家居装饰，房间装饰，卧室装饰，建筑收藏配件（不包括枕芯）",6.15,家居厨房用品,床上用品,https://img.kwcdn.com/product/aisc_image/fancy/opt/bc2fee8f5b3341f7a3cf71eb5f618aef-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100602298962&search_method=user,915.csv,False,,True,8
7061,0.41968783670318655,601100673622129,1件定制金属墙饰，专为半挂牵引车司机设计 - 个性化卡车司机姓名牌家居装饰 - 家居装饰与礼物的理想之选,9.77,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/75b54b52-43f1-4b23-b8dc-23c99cdf770f.jpg,https://www.temu.com/search_result.html?search_key=601100673622129&search_method=user,915.csv,False,,False,1
3033,0.9831202267972603,601100691545844,"1pc Rubber Ducky Table Cover Farmhouse Tablecloth Season Decor Table Cover for Indoor, Outdoor, Everyday, Party, Lunch, Dinner Decor 88.9cm*139.7cm Size",5.64,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/c372a72a9eb24cae9810abb8964e759e-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100691545844&search_method=user,915.csv,False,,True,4300
3209,0.971164276358925,601100762400606,"Purple Sensual Flower Pattern Bedding Set - 3pcs, All-Season Comfort, Soft Polyester Fabric, Machine Washable, Ideal for Bedroom, Guest Room, and Home Decor, Outdoor Adventure Gear|Floral Print Bedding|Polyester Fabric, Purple Bedding Set",32.92,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/04856d1e4f98495284e9bb3a76223bd8-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100762400606&search_method=user,915.csv,False,,True,0
5491,0.7513131057758213,601100859007599,定制金属摩托车钥匙扣，壁挂式衣帽架，带有泥车设计，适用于走廊或入口处，可自定义您的文字，坚固的铁质结构，维护免费且易于照顾，时尚的配件,19.88,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/b4d16aa8dde34e4497298a3fcb73d37f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100859007599&search_method=user,915.csv,False,,True,0
6641,0.4797896766232179,601100873980326,2片装2D平面印花时尚装饰抱枕套，赤陶色简约几何图案重复设计，柔软舒适，家居使用优选，2D平面款,8.27,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/50bac1d28a274f81a283f898e6e50021-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100873980326&search_method=user,915.csv,True,优选,False,9
