排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
16,1.4864379751450372,601104194677935,1个 Wolass 14盎司不锈钢旅行杯，带西班牙国民竞技队标志 - 防漏杯，适用于热/冷饮，弹出式盖，便携咖啡、茶、露营、办公室 - 球迷的理想礼物,10.8,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/open/468e8273bd4e4ea6bcfc950e27c24cbe-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104194677935&search_method=user,914.csv,False,,True,3
17,1.482913999815047,605817835196455,1PC 柠檬推车装饰桌布 清新田园风 适配春夏用餐场景 美观实用节日餐桌布置 营造明快清新氛围 四季通用桌布 派对聚会 台布 餐桌布 适用餐桌 餐厅 户外野餐 咖啡厅 婚礼餐桌 装饰家居茶几 舒适简约设计 多种场合使用 各种节日的理想选择,7.96,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/4362011a-5399-48ed-88c7-de4a2e1b9aa2.jpg,https://www.temu.com/search_result.html?search_key=605817835196455&search_method=user,914.csv,False,,True,3
18,1.4812505101432791,606966906720078,1set 陶瓷巧克力火锅配 2 把叉子，可爱草莓印花图案，用于巧克力芝士焦糖融化锅，桌面甜品器具，装饰厨房配件，派对、家庭聚会与甜蜜甜点之夜理想礼物,9.6,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/4380e682-6ec6-4391-b8fc-0f91f502495d.jpg,https://www.temu.com/search_result.html?search_key=606966906720078&search_method=user,914.csv,False,,True,14
20,1.4733289498296234,601104691262418,单个16.8Oz不锈钢旅行杯，黑色拉布拉多犬设计，非常适合户外活动、办公室使用、健身房锻炼和野餐,11.36,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/2066d90958/e6aeb88f-4cf6-46fb-9986-042823a233ca_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601104691262418&search_method=user,914.csv,False,,True,3
21,1.470041072581736,601104706734992,1个彩虹骄傲不锈钢保温杯，带有“爱就是爱”设计 - 16.8盎司双层隔热水瓶，防漏盖和提手，便于携带，适合露营、泳池 - 彩虹心形礼物，献给权利支持者,11.8,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/2066d9069a/b73808a8-c68b-430c-ae79-ed740bbe6a83_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601104706734992&search_method=user,914.csv,False,,True,2
23,1.4570079655543104,606638878639847,"1pc Personalized Bible Verse Banner - Custom Scripture Tapestry with Your Own Bible Quote, Horizontal Fabric Sign Suitable for Nursery Christian Wall Decor, Bedroom, Church Events, Weddings, Baptisms - for & Bible Study",6.57,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/f21fdc956c554e8ab6642c71eccec6d0-goods.jpeg,https://www.temu.com/search_result.html?search_key=606638878639847&search_method=user,914.csv,False,,True,0
25,1.4502738431085178,606670822437071,1件，聚酯纤维，抱枕套，戴眼镜面部剪影及“FALSE”字样，圣诞节、多尺寸,2.79,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/533f8b09-e11e-48ef-9064-e76d40019ced.jpg,https://www.temu.com/search_result.html?search_key=606670822437071&search_method=user,914.csv,False,,True,0
26,1.449957354983189,601105087041948,一款16.8盎司不锈钢保温杯，图案为可爱的懒熊，是办公室、家庭、旅行、野餐或海滩的完美礼物；高品质咖啡杯,15.1,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/20add7010b/7d88a703-a9be-4a27-ae4b-f2a8a0bf718c_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601105087041948&search_method=user,914.csv,False,,True,2
29,1.4473624605555755,606273034641882,59pcs玫瑰金色75岁生日派对餐巾，适用于女性生日晚餐 玫瑰金色午餐餐巾，用于75岁生日装饰和周年纪念,9.68,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/6cd7d492-85f5-4d23-aacb-562be4946e5e.jpg,https://www.temu.com/search_result.html?search_key=606273034641882&search_method=user,914.csv,False,,True,51
30,1.4444139456828509,605546497316312,"1pc Flannel Nordic Reindeer Snowflake Throw Blanket, Vintage Ethnic Style Blanket, Household Sofa Nap Warm Lap Blanket, Christmas Holiday Decorative Blanket",5.43,家居厨房用品,毯子,https://img.kwcdn.com/product/open/603467c3d498400bad0d37a192f78e55-goods.jpeg,https://www.temu.com/search_result.html?search_key=605546497316312&search_method=user,914.csv,False,,True,1
31,1.4437206036352648,601104084241855,"A Cute Squirrel-Themed Fitted Sheet with a Hat Design, Featuring a Deep Pocket, No Pillowcase, Made of Soft Fabric for a Comfortable Fit, Providing 360° Coverage And a Non-Slip Mattress Protector Suitable for Bedrooms. It Is Ideal for Queen-Sized Be",14.79,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/6b0f957e6c4f4b6bb914da00a553e6f7-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104084241855&search_method=user,914.csv,False,,True,1
32,1.443051553398858,601105018588064,"The Beatles Cat Crossing The Road Wooden Music Box, Crafted from High-Quality Wood, Creates a Dreamy Sound That Tells Stories Through Music, Making It a Beautiful Gift for Family, Friends, And Classmates on Birthdays, Holidays, And Anniversaries",4.38,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/4d2c7d96883a470c92478f8ffdfb2445-goods.jpeg,https://www.temu.com/search_result.html?search_key=601105018588064&search_method=user,914.csv,False,,True,9
33,1.441346528279328,601102785293115,JIT【方韵织】一件经典防滑沙发垫 现代豪华 宠物友好型，四季通用防滑垫 适用于多尺寸沙发装饰与保护，适用于客厅、卧室和办公室的沙发装饰,14.51,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/7f5facad-a38c-45df-b88f-814774b06d50.jpg,https://www.temu.com/search_result.html?search_key=601102785293115&search_method=user,914.csv,False,,True,26
34,1.4384976223688797,605928816540353,"20pcs CMD Bingo Cards, Icebreaker Party Game Cards Find The Coworker Bingo Game Cards, Office Team Building Party Decoration Supplies with Different Patterns for Workplace Gathering Events",7.45,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/960fb42020044f7e9ac0b583e37d546b-goods.jpeg,https://www.temu.com/search_result.html?search_key=605928816540353&search_method=user,914.csv,False,,True,5
35,1.436867151249316,601102969307277,3件套 困倦树懒月光星空夜床单三件套（1*弹性床单+2*枕套，无芯），自然主题，舒适睡眠卧具套装，保护垫柔软透气，适用于卧室客房、猫用床单、旅行一次性床单、小号床上用品、客房必需品、睡眠必备品、树懒设计、舒适床单、透气材料、宠物主人、旅行者,18.57,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/c2e49f33c3654b2aa02df721b94ad7b8-goods.jpeg,https://www.temu.com/search_result.html?search_key=601102969307277&search_method=user,914.csv,False,,True,0
36,1.4351677910903244,606029966349753,1pc水绿色长抱枕套，客厅沙发靠垫套,13.86,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/6acc39cb-3c48-4c9b-a890-103fbe2ed5e4.jpg,https://www.temu.com/search_result.html?search_key=606029966349753&search_method=user,914.csv,False,,False,5
37,1.4292112604967422,606060551181403,一套20个优雅亚克力透明桌号，尺寸为5.12X3.15英寸，采用彩色花卉设计，适合婚礼、生日或正式活动,17.09,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/a2873255e6ef439da9c62f1d9790bbf6-goods.jpeg,https://www.temu.com/search_result.html?search_key=606060551181403&search_method=user,914.csv,False,,True,0
41,1.4214635575902876,605683332307219,"1pc VI Theme Printed Flannel Blanket, Soft And Warm, Lightweight And Durable. Suitable for Bedroom, Office Nap, Outdoor Terrace, Beach, Or Yoga Mat. Ideal Gift for Valentine'S Day, Christmas, Mother'S Day, Women'S Day, Thanksgiving",7.95,家居厨房用品,毯子,https://img.kwcdn.com/product/21140d69ed0/d8fa54f5-f5b1-4daf-90d9-7d94437398e2_800x800.jpeg,https://www.temu.com/search_result.html?search_key=605683332307219&search_method=user,914.csv,False,,True,2
44,1.416479495671865,601105086146023,一款16.8Oz不锈钢保温杯，带有可爱的卡通图案，非常适合旅行。是办公室、学校、野餐、海滩和露营的绝佳礼物。是一款高品质的咖啡杯。,10.53,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/20add7010b/dd43c5d1-d56d-4f45-9650-76ccf741a68e_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601105086146023&search_method=user,914.csv,False,,True,1
45,1.4147512004052398,601101922775552,个性化飞机毯子 - 自定义姓名，80.01x119.89 厘米，柔软法兰绒毯子，带有卡通飞机设计，四季舒适，适用于沙发、床、旅行和办公室 - 混合颜色，飞机装饰,9.73,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/754d38c6-b2a2-4e45-8c66-873edb0700b5.jpg,https://www.temu.com/search_result.html?search_key=601101922775552&search_method=user,914.csv,False,,True,21
46,1.413213309602,607391303221984,"1pcs A Letter to the Best Uncle Blanket, Modern Style Blanket, Outdoor Blanket, Travel Camping Blanket, Soft and Comfortable Blanket, Travel Sofa Bed, Office Home Decor, Birthday Gift Blanket, for Boys and Girls",5.22,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/7ea0fe7b-cc8f-4cc6-8056-7b95c4c20a2f.jpg,https://www.temu.com/search_result.html?search_key=607391303221984&search_method=user,914.csv,False,,True,0
48,1.4098980074073348,606425371792537,"William Morris Vintage Bohemian Floral & Bird Print Blanket - Dark Blue Multicolor Botanical Bedspread/Throw Suitable for All-Season Cozy, Soft Bedspread or Couch Cover, Classic British Designer Patterns for Decor, Camping &",19.59,家居厨房用品,毯子,https://img.kwcdn.com/product/open/53dcf9c432a34456b40c5d40180c4944-goods.jpeg,https://www.temu.com/search_result.html?search_key=606425371792537&search_method=user,914.csv,False,,True,9
49,1.4097409722742242,605865079888787,一款带信封的可爱侏儒 | 短毛绒枕套，设计上印有“我非常爱你”，尺寸为17.7×17.7英寸，非常适合情人节礼物/装饰品，材质为涤纶，可机洗,3.02,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/fcbcf145854747efbe7d3b5a0ea43353-goods.jpeg,https://www.temu.com/search_result.html?search_key=605865079888787&search_method=user,914.csv,False,,True,0
50,1.40869641512054,601104580248605,专为您设计的个性化姓名毯，采用趣味设计，包含飞翔的猫咪、月亮和闪耀的星星。它提供全年舒适感，非常适合放在床上、沙发上、户外聚会或办公室使用,22.03,家居厨房用品,毯子,https://img.kwcdn.com/product/open/dccfeea1343a4f9c90b7284350c6ef76-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104580248605&search_method=user,914.csv,False,,True,0
52,1.4061577263199754,607229168195261,一卷装静电无胶玻璃贴膜木纹PVC玻璃贴纸适用于卫生间阳台厨房,3.58,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/7651f3ac-63a5-4af9-b585-222df351b626.jpg,https://www.temu.com/search_result.html?search_key=607229168195261&search_method=user,914.csv,False,,False,0
53,1.40450359388559,601105142366010,【JIT】天鹅绒材质+防滑塑料背衬 加厚超大号豪华软垫 美国国旗卡车主题，复古艺术风格，红白蓝配色，动态图案设计 可机洗室内地毯，适用于客厅、卧室、阅读角、露营、游戏、花园使用,25.66,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/20add7020a/d4f87738-6980-4ecb-9415-9a241cd73ce0_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=601105142366010&search_method=user,914.csv,False,,True,1
54,1.4007450703177196,606613377269368,50枚旋纹别针，无损伤螺旋扣，用于沙发罩和床裙，防滑螺旋钉，适用于家具装饰布艺,1.99,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/b002407d-26d2-4f17-b6fc-18bb80d11b28.jpg,https://www.temu.com/search_result.html?search_key=606613377269368&search_method=user,914.csv,False,,True,3
57,1.392327262479804,605594278831780,1 件定制姓名毯 - 深绿雄鹿图案，轻盈法兰绒毯，适用于沙发、旅行、露营 - 柔软保暖涤纶面料，原野动物主题节日礼物，适合圣诞节、万圣节、复活节等节日，个性化毯子,11.78,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/9234bc6a-612e-4b9f-8c53-1be198032c32.jpg,https://www.temu.com/search_result.html?search_key=605594278831780&search_method=user,914.csv,False,,True,0
58,1.3902630573590395,606274225805980,18pcs 镂空房子造型手提礼品盒，简约干净纯色设计，空间充足可装礼品，节日送礼、聚会伴手礼包装收纳礼盒,8.39,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/e20a562f361a466882317cf1321234d0-goods.jpeg,https://www.temu.com/search_result.html?search_key=606274225805980&search_method=user,914.csv,False,,True,0
59,1.3867738831825047,607036699938819,"1pc New Solid Color Milk Fleece Bed Sheet, High GSM, Fine Plush, Soft& Skin-Friendly, Warm& Cozy, Breathable Without Stuffiness, Winter Bed Blanket, Anti-Shedding, Machine Washable, for Bedroom, Dorm, Tatami",15.61,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/e6fbda85f0744591a9f78332c15ecca4-goods.jpeg,https://www.temu.com/search_result.html?search_key=607036699938819&search_method=user,914.csv,False,,False,7
60,1.38326969019423,606847721418782,12件套万圣节巫术装饰套装，包含迷你巫师帽、扫帚和坩埚。黑色南瓜罐摆件，非常适合万圣节派个、秋冬派个装饰、毕业季、生日和圣诞节装饰。,4.43,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/dc35cf1c-a338-470a-8dd9-259cd3017b41.jpg,https://www.temu.com/search_result.html?search_key=606847721418782&search_method=user,914.csv,False,,True,3
61,1.3826817655305763,601104386401794,1个16.8盎司不锈钢保温杯，带星空森林发光月亮和树木设计 - 双层隔热防漏保温杯，304不锈钢咖啡杯，适用于热/冷饮，神奇的蓝/绿色发光（送给s &的礼物）,11.51,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/2066d91998/3330d9e1-0976-4fd9-b0bd-ab6599820d58_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601104386401794&search_method=user,914.csv,False,,True,1
63,1.379182595807326,605619327176428,三件套斑马豹纹床品，适用于家居卧室装饰，含斑马条纹/紫色/豹纹图案床笠与枕套，可机洗床上用品（不含芯）,18.85,家居厨房用品,床上用品,https://img.kwcdn.com/product/21a488b06a/fe811c3e-57fb-4cb5-bb95-a3e3c8c456aa_1500x1500.jpeg,https://www.temu.com/search_result.html?search_key=605619327176428&search_method=user,914.csv,False,,True,20
64,1.377536864169422,607148637565877,6件卡通动物冰箱贴,3.27,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/0ce253ce-2264-4244-9579-4c4d183d124b.jpg,https://www.temu.com/search_result.html?search_key=607148637565877&search_method=user,914.csv,False,,False,17
65,1.3771532022672512,605875615935495,"Ultra-Soft Gaming Controller Throw Blanket with PC PS Switch Logo Heavyweight 280Gsm Flannel Bedspread for Couch, Bed, Travel Machine Washable All-Season Comforter for Gamers & Console Ent",6.33,家居厨房用品,毯子,https://img.kwcdn.com/product/open/3bfb9f5f807d461190e76386a1772564-goods.jpeg,https://www.temu.com/search_result.html?search_key=605875615935495&search_method=user,914.csv,False,,True,1
67,1.3664998573376113,605740643226886,"1pc Manga Style Black And White Cat Print Flannel Blanket, Lively Cartoon Cat Cover, Soft Skin-Friendly Warm Sofa Nap Blanket",6.16,家居厨房用品,毯子,https://img.kwcdn.com/product/open/49a17c60b6dc4088aaf7fa27dbbaa3e9-goods.jpeg,https://www.temu.com/search_result.html?search_key=605740643226886&search_method=user,914.csv,False,,True,0
68,1.3662605652490214,605826207084613,2幅亚麻外观的纯色薄纱窗帘，适合客厅、卧室和餐厅的光线过滤半透明窗帘，顶部带孔的窗户装饰，轻便的窗帘适合家庭使用,15.12,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/43e30726-8189-4949-9e24-ab5caf78ade8.jpg,https://www.temu.com/search_result.html?search_key=605826207084613&search_method=user,914.csv,False,,False,41
69,1.363241174922368,605908415393384,1片装，法式蕾丝浪漫花朵透光纱帘短帘窗幔带水晶珠边杆口袋厨房卧室半帘,4.4,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/eb439174-7535-44e0-aa9c-d480b21057dc.jpg,https://www.temu.com/search_result.html?search_key=605908415393384&search_method=user,914.csv,False,,True,2
73,1.3583190960133802,601104404121804,"1个，30盎司Advent圣诞纽卡斯尔棕色麦芽不锈钢保温旅行杯带盖，适用于储存热饮和冷饮，适用于汽车、家庭、办公室、户外探险，仅限手洗，耐用饮料器具, 办公必需品,汽车杯架,节日设计,季节性饮品器皿,防漏盖,饮料储存,可重复使用杯子,办公室职员,礼品购物者",23.18,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/open/3af6afad736440199ac8a0a04ebab6ce-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104404121804&search_method=user,914.csv,False,,True,3
74,1.3538640260586436,605819227748414,6件可爱土豆人冰箱磁铁套装，可爱装饰磁铁，适用于厨房、办公室白板、储物柜和洗碗机，是厨房装饰、家居装饰及节日场合的理想选择,3.18,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/64285722-4362-4f0c-be39-3e4f4c5ff65a.jpg,https://www.temu.com/search_result.html?search_key=605819227748414&search_method=user,914.csv,False,,True,0
78,1.3447533820053457,605744602674638,4 件圣诞游轮门磁性装饰磁性圣诞快乐小屋船磁性贴装饰圣诞巡航磁铁门装饰假日装饰车库冰箱冰箱厨房,10.47,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/bbff9a30-112f-4b1b-889f-a5f2bc040966.jpg,https://www.temu.com/search_result.html?search_key=605744602674638&search_method=user,914.csv,False,,True,0
79,1.3441817457191922,601105330363246,"This Versatile Blanket Features a Stylish Digimon Gathering Design, Made from a Soft, Luxurious Flannel Material That Feels Like a Cloud. Perfect for Your Study, It Adds a Cozy Touch to Your Halloween Gifts",6.65,家居厨房用品,毯子,https://img.kwcdn.com/product/open/09ef5f89a8354316af240ebf59152ded-goods.jpeg,https://www.temu.com/search_result.html?search_key=601105330363246&search_method=user,914.csv,False,,True,13
80,1.3438182292770595,607061395998263,4个大大号带盖可折叠收纳箱｜花纹加厚耐磨大号无纺布收纳箱，适用于床底、衣柜、搬家储物；大容量，可堆叠、可水洗，配加固提手，省空间设计,14.1,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/0698de6bcafa4e8daebedcf301bcb423-goods.jpeg,https://www.temu.com/search_result.html?search_key=607061395998263&search_method=user,914.csv,False,,False,1
81,1.340956908168616,601105240582724,圣诞节倒计时 1个，17盎司万圣节圣诞节 HC Dynamo 17盎司不锈钢可乐瓶，具有很好的保温功能，适合旅行和运动，是一个很好的礼物选择,15.74,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/open/906fe0bf47c74f65b639dac79f7a612f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601105240582724&search_method=user,914.csv,False,,True,3
83,1.3394087377818455,607565450696994,"Party Balloon Garland Arch Kit, Including White, Sage Green, Metallic Golden, Sequined Golden, Suitable for Birthdays, Weddings, Valentine'S Day, Mother'S Day, Graduation, Anniversaries, Carnival, Christmas, Halloween, Garden Decoration, Fair",7.6,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/6dd79e2b-ba20-4e5c-8572-26174b331c50.jpg,https://www.temu.com/search_result.html?search_key=607565450696994&search_method=user,914.csv,False,,True,0
84,1.3375134338183228,605794263209092,1件轻便TPU围裙，垂感极佳，霓虹猫毛线球图案，单口袋设计，耐用易清洁无需用水，适用于烘焙、烹饪、渔业及户外使用,3.94,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/2909979e5e5e4c22ad13bc3e6e1a3eb7-goods.jpeg,https://www.temu.com/search_result.html?search_key=605794263209092&search_method=user,914.csv,False,,True,0
85,1.336106324440823,601105229369622,【JIT】天鹅绒材质+防滑塑料背衬 加厚超大号豪华软垫 冰球场图案地毯，简约运动风，红蓝白配色，几何线条设计 可水洗，客厅咖啡桌地毯，适用于卧室，入口门垫和餐厅，大厅，游戏室，户外露台，花园和庭院使用区域地毯，卧室地板垫装饰，房间装饰，高级花纹,26.38,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/20add7001e/9e8eb5f8-794f-42c4-b7d3-d5269e1ab7d2_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=601105229369622&search_method=user,914.csv,False,,True,1
88,1.3314046601838831,601103610831607,1个可爱粉色招财猫不锈钢水瓶17.5盎司，双层真空隔热防漏盖带孔，可爱 - 适用于旅行、办公室、露营,16.22,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/20150c201ea/424e2724-fb26-401f-a824-7cea9f78d5ea_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601103610831607&search_method=user,914.csv,False,,True,2
89,1.3311014467910205,601104495741311,专为您设计的个性化姓名毯，展示了一头戴着红色帽子的快乐骆驼，到了一棵在星空下精美装饰的常青树。它提供全年舒适感，使其成为床上、沙发、野餐时的理想选择,24.43,家居厨房用品,毯子,https://img.kwcdn.com/product/open/3a6009739a1a4581aadca5c050bad1e9-goods.jpeg,https://www.temu.com/search_result.html?search_key=601104495741311&search_method=user,914.csv,False,,True,0
91,1.330361051449081,606718872389217,"Flannel Throw Blanket - Winter Night Cat Window Silhouette, Dark Blue-Gray Moon, Snowflakes, Winter Branches, Window Pane, Cat Outline, Quiet Winter Night Home Throw Blanket",7.07,家居厨房用品,毯子,https://img.kwcdn.com/product/fancy/2026ab61-6d5d-4ce8-bfad-405be768072c.jpg,https://www.temu.com/search_result.html?search_key=606718872389217&search_method=user,914.csv,False,,True,1
93,1.32869819174545,601102956903161,4 件彩色波点图案圆形餐垫，耐热防滑餐垫，15 英寸圆形餐垫，适用于厨房餐厅乡村农舍餐桌装饰 | 防滑/易擦拭餐桌垫| 完美用于餐桌和派对,8.14,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/c823f5710ae84bb3b957f6c26f45ba21-goods.jpeg,https://www.temu.com/search_result.html?search_key=601102956903161&search_method=user,914.csv,False,,True,0
94,1.3267561966753425,605694203929109,"1pc Sea Turtle Back View Printed Flannel Blanket, Soft to the Touch, Warm and Comfortable, Lightweight and Durable. Suitable for Bedrooms, Office Naps, Outdoor Patios, Beaches, or Yoga Mats, Perfect for Various Occasions. An Ideal Gift",17.52,家居厨房用品,毯子,https://img.kwcdn.com/product/21137b28a04/aeceaadd-56c5-46d4-9a59-0f2d9c81cef3_800x800.jpeg,https://www.temu.com/search_result.html?search_key=605694203929109&search_method=user,914.csv,False,,True,0
99,1.321374397268942,601105085933431,1只304不锈钢随行杯，饰有黑猫与花卉图案 - 16.8盎司咖啡杯，适用于茶饮、冷热饮品 - 可爱猫咪主题杯，适合办公、徒步、露营、圣诞、情人节、光明节赠礼,11.87,家居厨房用品,旅行及外出用杯子,https://img.kwcdn.com/product/20add7010b/cb96866e-108a-4c0e-88c3-a6abc49bc503_800x800.jpeg,https://www.temu.com/search_result.html?search_key=601105085933431&search_method=user,914.csv,False,,True,2
100,1.318369634844258,607047571622919,jit1pc 红月乌鸦玫瑰桌旗，万圣节桌旗，秋冬季，哥特暗黑风格，涤纶桌布桌旗，长图印花清晰，家居装饰，营造神秘气息，适合客厅玄关、茶几、餐桌布置，高品质涤纶材料，仅限机洗,1.7,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/4bdec475-7ad7-4b40-899b-c3bd72eddb4e.jpg,https://www.temu.com/search_result.html?search_key=607047571622919&search_method=user,914.csv,False,,True,3
