排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
20,1.872999042900949,606645052668285,1pc沙发垫，扶手垫，靠背垫，抱枕套，几何线条设计，防滑可机洗家具保护套，宠物友好，完美的家居装饰,23.76,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/04abeef2-3184-4191-813f-2cd4078165fb.jpg,https://www.temu.com/search_result.html?search_key=606645052668285&search_method=user,916.csv,False,,True,0
22,1.8618045816185675,606865438147134,1个可爱森林动物秋千落叶静电贴窗膜，玻璃贴纸，个面可见可重复使用贴花，鲜艳秋景，感恩节家居装饰，客厅咖啡馆窗户室内季节性装饰品，PET静电吸附玻璃膜 无残留 不留胶，自粘可移除， 可重复使用 个面可视,2.37,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/38c0ef5c9a4d48b090e3291dfb109555-goods.jpeg,https://www.temu.com/search_result.html?search_key=606865438147134&search_method=user,916.csv,False,,True,0
26,1.833575507206682,607672556431284,粉色公主皇冠3D造型抱枕，适用于沙发、卧室、客厅，打造温馨家居氛围，亦可作为办公室和车内装饰，亦是馈赠佳品,16.61,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/54736d29334b40939bb394f74dbfb31d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607672556431284&search_method=user,916.csv,False,,True,2
27,1.8237602850395045,601105629956314,1件奇思妙想的西兰花角色公仔 - 表情丰富的眼睛和快乐的笑容，柔软的亚克力和橡胶磁铁搭配绿色西兰花和身体 - 厨房装饰，送给女士的礼物，收藏家 - 生日、节日装饰 - 无需磁性底座，俏皮设计,1.97,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/144b543a6e084bc49156fe3d44f3c522-goods.jpeg,https://www.temu.com/search_result.html?search_key=601105629956314&search_method=user,916.csv,False,,True,0
28,1.8198214373314137,601104735528882,1件优雅蕾丝边粉玫瑰床裙 - 单人/双人床用荷叶边下摆，女性化床品配件，可容纳平角裤/迷你裙，可机洗，适用于成人及客房,12.54,家居厨房用品,床上用品,https://img.kwcdn.com/product/2066d91436/0ee19ebb-b035-4166-801c-e93637a3954e_1500x1500.jpeg,https://www.temu.com/search_result.html?search_key=601104735528882&search_method=user,916.csv,False,,True,0
29,1.8192135867550745,605759920274311,"1 Easter Cartoon Felt Flower Glass Sticker for Living Room Window Decoration, Adhesive-free Electrostatic Sticker",3.64,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/dc5baf3deaaa4d9e8883c7229c713ee7-goods.jpeg,https://www.temu.com/search_result.html?search_key=605759920274311&search_method=user,916.csv,False,,True,3
32,1.804793489092084,607112130310883,Watercolor Autumn Little Fox Static Window Cling Closed-Eyed Smiling Cute Fox Surrounded by Golden Maple Leaves Autumn Leaves Forest Style Pattern Adhesive-Free Removable Home Shop Autumn Glass Window Decoration Sticker,1.88,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/9913c5e00e4d4cb8990caa67115ba775-goods.jpeg,https://www.temu.com/search_result.html?search_key=607112130310883&search_method=user,916.csv,False,,True,18
33,1.8037722460123855,605639711527609,，1Pc，哥特风格的金边相框，手工制作的维多利亚装饰壁画，图书馆里的浪漫场景设计，复古相框，7.8in，非常适合客厅、卧室或走廊装饰，室内使用，节日桌面摆件，Poster Frame,3.56,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/b29ef7a231004547aa4788f0aa0d92bc-goods.jpeg,https://www.temu.com/search_result.html?search_key=605639711527609&search_method=user,916.csv,False,,True,0
34,1.8018259824952616,605994784528498,2只金属壁挂烛台，壁挂式烛台柱座，现代风格壁挂烛台，适用于客厅、卧室、农舍、壁炉及婚礼墙面装饰（配送安装螺丝）,4.88,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/e314deb6-2d23-4a53-8683-06d99f4f802c.jpg,https://www.temu.com/search_result.html?search_key=605994784528498&search_method=user,916.csv,False,,True,11
36,1.7892353824906615,607000461201954,9pcs Biscuit Mold for Household Kitchen,6.49,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/5ba17ea7-f6e4-4ee9-9e52-fbaff01a1803.jpg,https://www.temu.com/search_result.html?search_key=607000461201954&search_method=user,916.csv,False,,True,0
37,1.7891145800806176,607620010238063,16个时尚塑料衣架连接件（颜色随机），节省空间的壁挂式收纳架，时尚收纳解决方案，耐用挂钩配件，适用于家庭和厨房的实用挂钩，实用挂钩，多功能挂钩,2.57,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/bec01e2777fd4495b50bf7259f72ff82-goods.jpeg,https://www.temu.com/search_result.html?search_key=607620010238063&search_method=user,916.csv,False,,True,1
39,1.7822106270329865,607666986414137,"24pcs Transparent Plastic Candle Holders/Suitable for Dining Tables/Small Round Table Cups with Base/Can Be Used for Candles, Tea Sets, Suitable for Weddings, Parties, Birthdays/No Installation",3.82,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/algo_framework/ImageCm2InAlgo/f01dbac4-b3c7-11f0-adc3-0a580ab10add.jpg,https://www.temu.com/search_result.html?search_key=607666986414137&search_method=user,916.csv,False,,True,3
40,1.7784130492022152,601103864711469,3件套床上用品（1件被子和2个枕套），采用圣诞节欢乐设计，采用法兰绒材质，柔软保暖，四季皆宜，图案为圣诞树和小鹿，可选Queen、King或Full尺寸，低过敏性,30.25,家居厨房用品,床上用品,https://img.kwcdn.com/product/20150c211cd/2efcfbc2-349a-476c-8917-e0af2efe48c8_850x850.jpeg,https://www.temu.com/search_result.html?search_key=601103864711469&search_method=user,916.csv,False,,True,4
43,1.7692163258437112,601104732348857,1件猫头鹰与蕾丝床裙，饰有酷炫眼镜猫头鹰图案——荷叶边设计，蕾丝镶边床品配件，适用于单人/双人床，可机洗，适用于客房或卧室装饰——迷人床罩,8.53,家居厨房用品,床上用品,https://img.kwcdn.com/product/2066d91436/b714a918-28ba-4abb-a952-014bb82ca05b_1500x1500.jpeg,https://www.temu.com/search_result.html?search_key=601104732348857&search_method=user,916.csv,False,,True,0
44,1.76037747099096,605497910475047,1款圣诞树和雪花设计的身体枕套，双面印花，尺寸为20x59英寸（不含枕芯）这款时尚的长款短毛绒枕套柔软舒适。它在两侧都有装饰印花，适合卧室、沙发或沙发。,11.89,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/f8889ef5-908e-4a25-81bb-45fefcc04b99.jpg,https://www.temu.com/search_result.html?search_key=605497910475047&search_method=user,916.csv,False,,True,0
46,1.759552343163851,601104621188517,1件优雅蕾丝边圣诞床裙，带雪景冬季风景和波浪边 - 适用于双人/全尺寸/大号/特大号床的柔软床罩，可机洗节日床上装饰,12.01,家居厨房用品,床上用品,https://img.kwcdn.com/product/2066d90b94/e76e9714-b2e2-4974-93b9-dbc170cafecf_1500x1500.jpeg,https://www.temu.com/search_result.html?search_key=601104621188517&search_method=user,916.csv,False,,True,0
47,1.7573466470762098,607473712867868,个性化波西米亚驯鹿家庭圣诞挂饰 - 可编辑姓名/文字树脂悬挂装饰，适合2-8人，用于树饰的家庭姓名，带驯鹿的家居与馈赠佳节礼品,5.82,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/c8a9118cdee441d69e762c0fd1a46b34-goods.jpeg,https://www.temu.com/search_result.html?search_key=607473712867868&search_method=user,916.csv,False,,True,8
50,1.7472832979335158,606907850977168,波西米亚风窗帘系带，可百变形状，花式装扮，家居装饰，后背系带,5.33,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/0223c6bfbbdc4338bc07464bbab11f19-goods.jpeg,https://www.temu.com/search_result.html?search_key=606907850977168&search_method=user,916.csv,False,,True,0
51,1.7469194147203932,607274735084242,305个大号塑料保鲜盖 食品发酵面包袋 可重复使用 面包上升防潮帽 户外食品保鲜袋 淋浴帽深层护理,2.83,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/665e0ebdba96487482ddac26f14e4de2-goods.jpeg,https://www.temu.com/search_result.html?search_key=607274735084242&search_method=user,916.csv,False,,True,2
52,1.738525335581827,605518596809786,"1pc of Reusable, Colorful Floral Pattern Decorative Window Cling - Featuring Bright Flowers, Pebbles, Etc., Glue-free, Suitable for Glass Surfaces, Double-sided Visibility, Ideal for Living Rooms, Bedrooms, Offices, Store Windows, Bathrooms, Etc.",5.12,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/3a3c4209645e40618f30c3136898695a-goods.jpeg,https://www.temu.com/search_result.html?search_key=605518596809786&search_method=user,916.csv,False,,True,6
53,1.736296878190176,607661617720855,2件套白色花盆仿真绿植，龟背竹阔叶热带植物与浓密多肉小叶盆栽组合，逼真免养护人造盆栽，客厅茶几玄关书架桌面办公室卧室浴室厨房家居装饰，四季常青现代简约室内绿色植物摆件，无需打理，长久保持生机绿意，为空间增添清新氛围,6.53,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/5dd5be98-b531-4cb8-9d2f-24f102dc466d.jpg,https://www.temu.com/search_result.html?search_key=607661617720855&search_method=user,916.csv,False,,True,3
56,1.7282182543346234,607477605221869,木质相框冰箱贴，适合作为送给妈妈、妻子和挚友的礼物——木质小狗舔心装饰，宠物主题冰箱贴纸，适用于生日、圣诞节和母亲节的温馨装饰,1.79,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/4db196e2f85842f995c211ee01a9d11f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607477605221869&search_method=user,916.csv,False,,True,0
58,1.7256231381069258,607690608717308,油炸锅 304不锈钢日式煎炸锅 带沥油功能温控带盖 天妇罗油炸锅 适用于灶台/电磁炉 炸薯条炸鸡,14.38,家居厨房用品,厨房炊具,https://img.kwcdn.com/product/fancy/market/task22/240294c2d86547f0a81297ac9b9ee093_1721151938070.jpg,https://www.temu.com/search_result.html?search_key=607690608717308&search_method=user,916.csv,False,,True,1
62,1.7128285016470417,607665912644679,6件装现代粘贴式毛巾挂钩（3个黑色挂钩+3个透明挂钩） - 时尚拉丝表面，免钻孔自粘壁挂设计，防滑结构适用于浴室及厨房，完美适配毛巾与抹布，浴室配件 | 时尚毛巾挂钩 | 不锈钢挂钩，浴室毛巾挂钩,2.14,家居厨房用品,浴室用品,https://img.kwcdn.com/product/open/8b6638e1a9e0495ab65444b6581f869b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607665912644679&search_method=user,916.csv,False,,True,2
65,1.7042670696215536,607338958284208,"Personalized Christmas Cookie Stamp & Embosser - Holly Wreath Bow Star Suitable for Baking Tool, Cookie Mold with Holly & Bow Design for Holiday, Gingerbread, for, Party Decoration, Gift for",7.59,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/2985ce4130dc493ea8f6617e3f91253d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607338958284208&search_method=user,916.csv,False,,True,0
69,1.6895040530626508,601100681859566,2件蓝色雪花炉披和锅架 - 10.6x6.7英寸，耐热，聚酯，适合烹饪，烘焙，烧烤，微波炉使用 - 时尚厨房装饰,8.98,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/8d64ca8bec6d4a82be4d77b8a67fe23d-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100681859566&search_method=user,916.csv,False,,True,5
72,1.6859626980039772,605621860597563,1件水下蓝色鱼珊瑚图案精致地毯，独特印花设计，不易褪色，是室内门廊露营环境的理想选择，非常适合高人流区域，提供多种尺寸选择的潮流色彩组合,35.64,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/algo_check/auto/518a890497f6c43fd39824ef911dcb59_1778326366520.jpg,https://www.temu.com/search_result.html?search_key=605621860597563&search_method=user,916.csv,False,,True,0
73,1.6829797476367288,607671818282026,1pc 深棕金色华丽南瓜万圣节桌旗，适合节日聚会餐桌布置、秋季家居装饰，万圣节派对装扮,2.97,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/4d761c8927ac442d8906e2b837668188-goods.jpeg,https://www.temu.com/search_result.html?search_key=607671818282026&search_method=user,916.csv,False,,True,0
76,1.6774743037626585,607373854931166,"Cihini-Selected Cream Roll Mould Set, Includes: 10pcs Tube Molds, 2pcs Straps, 1pc Pipe Cleaning Brush, 1pc 15Cm Circle Mould, 3pcs Random Colors Spatulas - Stainless Steel Cream Roll Moulds for Making Conical Tubular Products",9.58,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/algo_check/auto/fd71d10ada2aa7bb588ff8b2e71895e6_1788874362239.jpg,https://www.temu.com/search_result.html?search_key=607373854931166&search_method=user,916.csv,False,,True,0
78,1.676273676145596,607372781171306,1件装，赛车场风时尚桌旗，黑白格纹赛车跑道桌旗桌旗桌布——赛车派个与生日派个桌饰,2.02,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/fancy/80667c06-5cb3-48d5-9fdb-e19c9a8fbd99.jpg,https://www.temu.com/search_result.html?search_key=607372781171306&search_method=user,916.csv,False,,True,2
81,1.6728682969878113,605574079065673,30/50个装（15/25个杯子和15/25个盖子）8.45盎司方形甜点储存盒 - 非常适合存放慕斯、冰淇淋、提拉米苏和冷冻蛋糕，采用优雅的PET设计，是节日派对、烘焙和在家制作甜点的理想选择,7.88,家居厨房用品,食品服务设备,https://img.kwcdn.com/product/fancy/53fdea94-5a9b-4457-82b7-f1f89faf7706.jpg,https://www.temu.com/search_result.html?search_key=605574079065673&search_method=user,916.csv,False,,True,3
85,1.669637165558056,607429152602666,【JIT】1PC方形抱枕套-萌趣小狗插画搭配粉色波点气球，温馨甜美风格，适用于沙发、办公室、咖啡馆布置或派个氛围营造和汽车装饰靠垫套，不含枕芯，可拆洗涤纶枕套，拉链封口，朋友礼物，四季通用,3.82,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/25c14440fa4c404baba8d041e10a8d51-goods.jpeg,https://www.temu.com/search_result.html?search_key=607429152602666&search_method=user,916.csv,False,,True,0
90,1.652468604400742,605549114547099,赛车一岁生日装饰，赛车主题一岁生日派对用品，23pcs赛车主题一岁生日横幅，悬挂漩涡装饰，适合快速一岁生日派对装饰，赛车爱好者的生日派对装饰,7.87,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/985c8c18-6466-4fa2-a981-f7cdb12cd23a.jpg,https://www.temu.com/search_result.html?search_key=605549114547099&search_method=user,916.csv,False,,True,5
92,1.6473583832674508,601104558641195,大容量不锈钢沥水架带餐具架 - 水槽上置物架，用于放置碗碟、勺子和叉子 - 易于组装的厨房收纳解决方案，黑色,23.55,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/201a0dab3b2/c681f6bb-ed6f-47ca-b3b7-f726b154e021_822x822.png,https://www.temu.com/search_result.html?search_key=601104558641195&search_method=user,916.csv,False,,True,1
95,1.643486554351853,607677186990089,1pc 波西米亚部落几何植物印花桌旗，秋冬长方形简约装饰桌巾，适用于餐桌玄关茶几餐边柜装饰、居家氛围感布置、节日礼物。,3.31,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/5009c9092c6545d887a47fdffb4b72a9-goods.jpeg,https://www.temu.com/search_result.html?search_key=607677186990089&search_method=user,916.csv,False,,True,0
96,1.6429322567083424,607448748400111,多功能大号L不锈钢料理搅拌碗——适用于面团、沙拉和汤品 | 适合揉面团、面条、清洗蔬菜及煮汤，是多功能厨房的必备之选,7.13,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/41e833117138474fac4e37386c243e3f-goods.jpeg,https://www.temu.com/search_result.html?search_key=607448748400111&search_method=user,916.csv,False,,True,0
101,1.6335143682547897,605530592525004,"Custom Brewing Chinese Napkin, -Themed Welcome Party Decor, Personalized Napkin, Cafe, Theme, Party Napkin",20.05,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c15344bc-cb0b-4b66-86ab-6c7d17126190.jpg,https://www.temu.com/search_result.html?search_key=605530592525004&search_method=user,916.csv,False,,True,0
104,1.629892355979081,607283794816465,一件装，秋日南瓜与落叶印花桌旗，适合家庭聚餐装饰，户外聚餐野餐装饰，秋日田园风主题餐厅、民宿、咖啡厅装饰，玄关柜、茶几、下午茶装饰，涤纶面料,2.7,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/20add702d6/72a74f4b-32f7-4ec1-8d21-0e454827ca67_1024x1024.jpeg,https://www.temu.com/search_result.html?search_key=607283794816465&search_method=user,916.csv,False,,True,0
105,1.628799354724611,605803859830094,1个装 激励 心理健康 纸巾盒 支持贴纸，随想，给自己留言，你正在尽力做好，你是最棒的 柔软面料装饰盒，带有微妙图案和干净的边缘，耐用易于维护，非常适合客厅,2.58,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/21140d6a368/3624880b-dd57-4621-89e2-bb328afd2abd_1000x1000.jpeg,https://www.temu.com/search_result.html?search_key=605803859830094&search_method=user,916.csv,False,,True,29
106,1.6274574735739753,607273996895584,"Long Hair Black Veil Skull Female Ghost Image Hanging Decorative Flag, Halloween Hanging Decoration, Portable Installation, Halloween Party Activity Decoration, Photography Prop for Party Decorations, Polyester Material",3.68,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/614f80377c3b4a459ed967365aa14347-goods.jpeg,https://www.temu.com/search_result.html?search_key=607273996895584&search_method=user,916.csv,False,,True,42
108,1.6260023489003537,606051088890581,"1pc of Wildflower Meadow Daisy Window Sticker, Suitable for Home Bedroom Balcony Glass Display Window Static Cling Decal",5.48,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/9e6d0249c7dc406ab03435598cdb8639-goods.jpeg,https://www.temu.com/search_result.html?search_key=606051088890581&search_method=user,916.csv,False,,True,0
109,1.6224200895609424,607248629788665,"Pillow Insert - 4pcs Set, Autumn/Winter Home Set, Boutique Inn Bay Window Autumn Leisure Throw Pillow Inserts. The Inner Filling Is Stable and Balanced, Soft and Elastic, with a Long-lasting Plush Feel. Suitable for Warm Seasonal Decoration in Indoor",22.54,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/ce621d339e5c416785b9ee3e828d763a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607248629788665&search_method=user,916.csv,False,,True,2
111,1.6181646072758185,606382069783070,1件装，圣诞餐桌布 | 亮红色，适用于圆形/长形桌子 | 以圣诞老人、雪人、驯鹿和冬季小镇边框为特色 | 可重复使用 | 多种尺寸可选，节日餐桌装饰,12.63,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/d7e0fd4911394f3092f9d9970fe399c1-goods.jpeg,https://www.temu.com/search_result.html?search_key=606382069783070&search_method=user,916.csv,False,,False,12
112,1.6172115011944637,607422039070537,圣诞窗贴与窗花，双面可视，戴圣诞帽的高地牛配鹿角装饰及圣诞字母图案贴纸，明亮的季节性窗户装饰艺术，适用于家居，节日家居窗饰,1.83,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/e3ea06b31c984eeb9727d44de2076901-goods.jpeg,https://www.temu.com/search_result.html?search_key=607422039070537&search_method=user,916.csv,False,,True,5
115,1.6154281301377753,601103777562978,tablecover 1件，站在满月前的公鸡，矩形桌旗，厨房餐桌餐厅咖啡桌装饰，节日季节桌面配件，100%聚酯纤维，农舍派个假日晚宴桌布，三个尺寸选择,3.28,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/20150c21324/524ac3ce-bfd9-4984-854a-880d6b127cf7_1024x1024.jpeg,https://www.temu.com/search_result.html?search_key=601103777562978&search_method=user,916.csv,False,,True,0
116,1.6143268826121324,605710863702503,"4pcs Plastic Pastry Basting Brushes, Kitchen Cooking Brushes Set for Spreading Oil Butter Egg Wash, Ideal for Baking Cake Crust BBQ Marinade Sauce",6.81,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/746c7fd2dd0843eabe8d7f6b3f1838dd-goods.jpeg,https://www.temu.com/search_result.html?search_key=605710863702503&search_method=user,916.csv,False,,True,9
117,1.613476589453252,607683092526873,13/26个个性化长方形冰箱磁铁 9.5X5.51厘米，照片定制，防水耐用，创意家居厨房办公室装饰，照片墙展示，纪念礼物，可定制照片磁铁，适合万圣节、圣诞节,4.01,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/e284be6b-a17f-4cc6-9113-8c16a16fac01.jpg,https://www.temu.com/search_result.html?search_key=607683092526873&search_method=user,916.csv,False,,True,0
118,1.6113343195782803,607297753450401,1件木制冰箱贴，青蓝红瞳猛虎隐于红玫瑰丛，威严冷峻非常适合家居装饰及生日、父亲节、圣诞节、母亲节送礼之用 Back is full of magent，方形6cm/2.4in*8cm/3.15in,2.04,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/6b69011dad694cf88c177fc882ec6c99-goods.jpeg,https://www.temu.com/search_result.html?search_key=607297753450401&search_method=user,916.csv,False,,True,0
119,1.609716838531036,606996099135340,"Food-Grade Silicone Mold Suitable for Candy & Cake Decorating - Non-Stick Fruit Shapes with Easy Release, Dishwasher Safe for Fondant, Chocolate, Gum Paste Clay - Suitable for Bakers, for &, Holiday Treats (Fruits)",15.09,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/open/9e618d0213d541298f30f2c1b88a628d-goods.jpeg,https://www.temu.com/search_result.html?search_key=606996099135340&search_method=user,916.csv,False,,True,0
124,1.605765645814526,601103111563435,Art Painting 3pcs Tween Teen Girls Bedroom Canvas Wall Art Pictures  Green Prints Preppy Wall Decor Perfume Makeup Brushes and Headset Music Lover Teenager Posters Framed Ready to Hang for Mature Girls' Room,23.9,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/a9db98736bfe4a16b9b4883de3eb28d7-goods.jpeg,https://www.temu.com/search_result.html?search_key=601103111563435&search_method=user,916.csv,False,,True,3
126,1.601939239054697,607583234560872,maroon stripe 印花抱枕套1 件，个面印花，拉链开合，涤纶可机洗，非常适合办公室、客厅和卧室装饰、家居或节日礼物装饰（不含枕芯）45*45cm/18*18inch,2.79,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/cfba7acf-7aa7-4c80-a045-74c2b466d1c4.jpg,https://www.temu.com/search_result.html?search_key=607583234560872&search_method=user,916.csv,False,,False,0
127,1.59854562034569,606107141509030,一款彩色围裙，采用卡通猫咪设计，采用耐用且易于清洁的涤纶制成，带有可调节腰带，适合在厨房烹饪、园艺、采摘水果，圣诞节和万圣节也可购买。,3.43,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/49f5f7014e5943299123c6ed5f2cf0b9-goods.jpeg,https://www.temu.com/search_result.html?search_key=606107141509030&search_method=user,916.csv,False,,True,0
129,1.590729965521828,607655712151065,2027优质的记忆棉弧形波浪趴式定位腰支撑垫，腰部支撑慢回弹柔软垫，多用途床枕，适合卧床和放松，适合卧室日常休闲使用,18.57,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/434a409f80c749ada3c56107527e952d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607655712151065&search_method=user,916.csv,False,,True,0
130,1.5892622820806668,606324691665386,62件气球套装 粉色，玫红，橘色乳胶气球、金属铬金色气球、金色彩纸气球，适用于秋季主题生日派对、婚礼、新娘聚会、婴儿洗礼、感恩节、毕业庆典等场景布置，以及摄影棚道具,3.79,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/6484d000-0f60-4a09-81ce-e6b7b63f2e8e.jpg,https://www.temu.com/search_result.html?search_key=606324691665386&search_method=user,916.csv,False,,False,21
