排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
31,1.7372429633500404,607492906034533,"UltraLume Lavender & Eucalyptus Scented Candle – 20+ Hours Burn Time, Soy Wax Non-Toxic, Premium Long-Lasting Fragrance, Safe Indoor Tin Candle for Home and Bedroom",2.88,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/ff204465-319f-473f-8a4c-11b637afbaf0.jpg,https://www.temu.com/search_result.html?search_key=607492906034533&search_method=user,915.csv,False,,True,14
32,1.7354012352903332,607384323859512,1个化妆刷收纳盒——优雅面部收纳盒带刷槽，无需组装，适用于家庭、沙龙、办公室——兼容化妆刷、眉笔、口红——现代美甲桌装饰，艺术设计，轻便,4.6,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/b82ef260-0c99-4099-9ad8-045ba7abe403.jpg,https://www.temu.com/search_result.html?search_key=607384323859512&search_method=user,915.csv,False,,True,7
34,1.732619980433462,607140852947329,双层多功能台面置物架，大容量储物，适配厨房各类调味容器，浴室、洗手间台面同样适用，节省家居空间，清洁简单方便,13.24,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/bb3f39e6-15c4-4cc7-bdaa-c835432421a2.jpg,https://www.temu.com/search_result.html?search_key=607140852947329&search_method=user,915.csv,False,,True,0
37,1.7207674777641035,606951874367778,5 层不锈钢裤架 - S 型、防滑、节省空间的多层牛仔裤和长裤收纳盒，抛光表面，衣柜储物解决方案，整洁衣橱组织，衣柜配件 | S型衣架|耐用的结构，衣架,3.28,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/1d179918-4085-4e1f-8f10-a132d5e57516.jpg,https://www.temu.com/search_result.html?search_key=606951874367778&search_method=user,915.csv,False,,True,4
38,1.7194976788375744,607483108146894,苹果去核器 不锈钢苹果芯去除工具 菠萝去芯切片器 甜椒去芯器 厨房小工具 辣椒籽去核器 适用于蔬菜水果（3件套）,1.67,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/551169ac-e08f-418f-8167-d4986e9c9665.jpg,https://www.temu.com/search_result.html?search_key=607483108146894&search_method=user,915.csv,False,,True,3
40,1.7173679412500844,607286076526178,现代透明亚克力质感花瓶 重型矩形花器 框架设计 家居办公室 现代感设计摆件 极简风格桌面装饰 人造/鲜花兼容 粉黑双色,2.87,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/0ae65a5630924cf996c173fed93ad790-goods.jpeg,https://www.temu.com/search_result.html?search_key=607286076526178&search_method=user,915.csv,False,,True,3
41,1.7119452145300669,607061127570689,15个隐形无痕钉，用于无孔墙壁挂画，强力承重婚纱照挂钩，多功能挂钩,3.23,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/c37d99ae-889b-48ec-bb7b-00b021c4598f.jpg,https://www.temu.com/search_result.html?search_key=607061127570689&search_method=user,915.csv,False,,True,2
42,1.7114226028742814,606883960166388,【JIT】咖啡插画风艺术印花沥水垫，创意藤蔓咖啡豆图案防滑吸水晾干垫，高端咖啡机垫餐具烘干垫，多功能厨房台面装饰垫，兼容餐垫、洗脸台垫、鼠标垫、杯垫，适用于家庭厨房、咖啡厅台面及日常桌面场景,8.74,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/91152a26-63f0-487d-acb6-f5ad795766ac.jpg,https://www.temu.com/search_result.html?search_key=606883960166388&search_method=user,915.csv,False,,True,1
45,1.697379950172811,607617594299875,浴室收纳架，带吸盘免打孔，带吹风机架和牙刷收纳盒，洗漱用品置物架，安装简易,14.91,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/19b9f214-cda1-4ae0-bf35-1a743a0c0400.jpg,https://www.temu.com/search_result.html?search_key=607617594299875&search_method=user,915.csv,False,,True,2
46,1.694342786937624,606937647276830,3件装大容量无纺布衣物收纳箱 双侧提手拉链盖式 - 防尘省空间折叠设计 适用于衣柜、卧室、客厅及储物柜整理,4.19,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/8c763318-7410-4802-902a-dfcfe7569daf.jpg,https://www.temu.com/search_result.html?search_key=606937647276830&search_method=user,915.csv,False,,True,9
50,1.6767756458763918,607158301241398,2pcs条纹收纳筒-厨房餐具收纳盒，化妆刷收纳盒，办公桌文具收纳，大容量笔筒，刀叉收纳，办公室桌面收纳，小众设计收纳杯，一份个性生日礼物,9.87,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/d0ba86ba-32f1-418c-969e-852e886ba58e.jpg,https://www.temu.com/search_result.html?search_key=607158301241398&search_method=user,915.csv,False,,True,0
52,1.6740618507666922,607103271957071,个性化冰淇淋服务围裙，带定制咖啡馆标志和围兜 - 坚固耐用的围兜式围裙，适用于意式冰淇淋柜台、冰淇淋店制服、工作服，可手洗围兜，甜品店员工礼品,7.13,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/68f1bedf21604313a2ed8b234cb9f825-goods.jpeg,https://www.temu.com/search_result.html?search_key=607103271957071&search_method=user,915.csv,False,,True,1
53,1.6718758492665475,607423649682657,2个装 食品服务塑料糖包装盒，透明,6.02,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/a4fd7387-355f-42e9-829e-ef95a4c1c2c3.jpg,https://www.temu.com/search_result.html?search_key=607423649682657&search_method=user,915.csv,False,,True,0
54,1.6716671196387127,607551290707507,2pcs 桌下隐藏式抽屉桌面办公用品收纳盒创意文具证件收纳抽屉免打孔桌下抽屉隐形收纳盒大容量桌底隐形桌下置物架桌子和抽屉收纳,4.92,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/97de7cd36e19485a8a249e833a2c0c9a-goods.jpeg,https://www.temu.com/search_result.html?search_key=607551290707507&search_method=user,915.csv,False,,True,4
55,1.6653778867981928,607066764711838,1个全新双层可折叠带轮洗衣篮，配有可拆卸置物架及底部储物格，适用于洗衣液收纳，适用于浴室、洗衣房和卧室，可存放衣物、洗衣液及清洁用品，带置物架的收纳篮,45.37,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/82bcf83a-088d-4d3f-b40d-240394a05af0.jpg,https://www.temu.com/search_result.html?search_key=607066764711838&search_method=user,915.csv,False,,True,0
57,1.6624101475680615,606900334727641,Ergonomic Lazy Bed Pillow Detachable Washable Cover Air Vent Groove for Prone Sleep Reading Phone Use,52.89,家居厨房用品,床上用品,https://img.kwcdn.com/product/open/7cfad08ae13142e59bbc603cfe75379f-goods.jpeg,https://www.temu.com/search_result.html?search_key=606900334727641&search_method=user,915.csv,False,,True,0
59,1.6538513409187294,607658799166557,按压充气户外座椅，植绒便携充气坐垫，按压充气免打气，可折叠易收纳，轻巧不占空间，露营钓鱼野餐办公居家多场景适用，加厚 PVC 材质耐磨耐用，户外出行久坐舒适，简易充气凳子，旅行休憩便携坐凳,5.79,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/47c0eeda-4c44-477e-add6-862afaa0912d.jpg,https://www.temu.com/search_result.html?search_key=607658799166557&search_method=user,915.csv,False,,True,5
60,1.6525468762549071,607186218489478,"Bolt-clamped Handle Tableware - 304 Stainless Steel Western-style Steak Knife, Dessert Spoon, Fork, Butter Knife, Western-style Tableware",3.48,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/open/a368cd5c8acb40a3b134b036a2b91067-goods.jpeg,https://www.temu.com/search_result.html?search_key=607186218489478&search_method=user,915.csv,False,,True,0
61,1.6494863050986257,607610346513253,"3pc(1个苹果形壁挂式收纳盒+2个压缩毛巾）， - 多功能塑料保鲜膜、袋子防尘整理器 - 耐用塑料材质，节省空间的厨房家居装饰， 【4个季节可用】, 装饰墙饰,易清洁材料,小空间生活,家居必备",4.87,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/fcb9d8d6e1a04bb0ab9fb13315b5749e-goods.jpeg,https://www.temu.com/search_result.html?search_key=607610346513253&search_method=user,915.csv,False,,True,3
62,1.6477643600252398,606947579379295,长方形镂空手柄海草编织篮 装饰性咖啡角整理托盘 桌面零食面包收纳框 家居办公台面收纳盘， 手工海草编织带手柄收纳篮 长方形咖啡台茶水整理托盘 厨房台面水杯茶包收纳盒 田园复古家居装饰托盘,13.1,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/a96c5977-518d-4456-bec1-7452c2a05ebc.jpg,https://www.temu.com/search_result.html?search_key=606947579379295&search_method=user,915.csv,False,,True,5
63,1.642723552935571,607091729220839,4件装加厚实木杯垫，适用于餐桌，耐热防烫，复古手绘秋季南瓜图案——适用于茶几、厨房台面的桌垫，感恩节装饰（南瓜杯垫）,3.43,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/c467bbbd212a4cb0b3d7f342d9e320df-goods.jpeg,https://www.temu.com/search_result.html?search_key=607091729220839&search_method=user,915.csv,False,,True,1
64,1.6409821040245125,607325536534660,"2张/套，胡桃夹子圣诞主题窗玻璃贴纸，胡桃夹子木偶士兵与国王图案个面可视, 适合室内外墙窗装饰，家居装饰，圣诞节、新年等派个用品，鲜艳的颜色引人注目，理想的圣诞节礼物。",3.78,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/algo_check/auto/66c7e43f9447006a71f2f7c3b36a52d2_1788608929754.jpg,https://www.temu.com/search_result.html?search_key=607325536534660&search_method=user,915.csv,False,,True,0
65,1.6406101251298222,606909461550637,友谊语录杯垫 友谊不是关于你认识的人数最多，杯垫 最佳朋友礼物 可爱卡通雨伞设计 桌面装饰 家居厨房马克杯垫 咖啡杯垫 飲料托,0.75,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/ded59a17406b45e4beb8b2dadea3dcaa-goods.jpeg,https://www.temu.com/search_result.html?search_key=606909461550637&search_method=user,915.csv,False,,True,0
66,1.6403172291900536,606932815464378,"烘焙工具套装不锈钢擀面杖, 不锈钢球搅拌器, 厨房配件打蛋器, 适合烘焙, 非常适合擀糖、饼干、馅饼、饺子、馄饨和披萨面团, 打发、搅拌、蛋糕面团、打鸡蛋 厨房用具 厨房用品 厨房烘焙小工具",3.76,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/4cbb6475-bb51-4ed4-86cc-80b1498ddc54.jpg,https://www.temu.com/search_result.html?search_key=606932815464378&search_method=user,915.csv,False,,True,0
67,1.640208084905886,606858190418570,可爱鸭子造型纸巾盒 创意大白鸭抽纸盒 客厅卧室卫生间桌面装饰纸巾收纳架,13.42,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/4da76c04-fdba-4fcc-b919-702b17d97e77.jpg,https://www.temu.com/search_result.html?search_key=606858190418570&search_method=user,915.csv,False,,True,2
70,1.6321926022872506,606824367522073,8个透明塑料储物罐，带盖和手柄，多用途小容器，实用收纳，适用于制作泥娃娃、日常用品收纳,5.14,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/aee88383667441fbac1ffbeb59e6049c-goods.jpeg,https://www.temu.com/search_result.html?search_key=606824367522073&search_method=user,915.csv,False,,True,4
71,1.6305718021655544,606857385086982,1件装 可折叠带盖布艺收纳箱，大容量衣物整理筐，适用于衣柜、卧室、床下及搬家的可折叠储物容器，置物架收纳篮,6.93,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/4e1e653d-2d90-4efc-bb0e-9f88deb36289.jpg,https://www.temu.com/search_result.html?search_key=606857385086982&search_method=user,915.csv,False,,True,1
74,1.6259469095604382,606775780687123,【10万人收藏】橙子削皮器，塑胶橙子削皮器，简单柠檬削皮器，葡萄柚削皮器，创意切割器，带折叠手柄的橙子削皮器，水果削皮器，蔬菜和水果工具，厨房小工具，橙子削皮器,1.04,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/6562b914812844dea492878035d43310-goods.jpeg,https://www.temu.com/search_result.html?search_key=606775780687123&search_method=user,915.csv,False,,True,0
79,1.6206333177803385,607029452229343,3个或6个一套重型厨房烤箱隔热手套和锅垫套装，带挂钩组合，耐高温的防烫手套，格子和贴合手掌的设计，家庭烹饪、微波炉、烧烤的必备工具，圣诞节、万圣节送礼的节日礼物。,3.55,家居厨房用品,厨房用品,https://img.kwcdn.com/product/fancy/5ad83f34-4134-497f-8c34-c2e77a410933.jpg,https://www.temu.com/search_result.html?search_key=607029452229343&search_method=user,915.csv,False,,True,17
80,1.6195693338802304,607023680828119,升级款耐热防刮垫 7件套，包括3种尺寸各2件和1件小号，家居用品，适用于压力锅和炊具保护，防滑垫，耐用厨房用具保护毡垫，可堆叠收纳,4.4,家居厨房用品,厨房炊具,https://img.kwcdn.com/product/fancy/c0af58b7-2e6a-4372-9484-7fb21a15121b.jpg,https://www.temu.com/search_result.html?search_key=607023680828119&search_method=user,915.csv,False,,True,0
81,1.6186824818288723,607316141274859,创意积木式牙刷架——可嵌套式浴室台面收纳盒，牙膏及配件叠放置物架，家庭用多彩模块化托盘,3.02,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/9c477b80-784a-4962-b9ee-35de54bd0a02.jpg,https://www.temu.com/search_result.html?search_key=607316141274859&search_method=user,915.csv,False,,True,6
86,1.6052178612178003,607064348823746,5个随机颜色蛋糕模具 圆形马芬纸杯蛋糕烘焙模具 厨房烹饪烘焙盘 蛋糕装饰工具,1.86,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/fancy/b5547f21-27cf-4632-8eaf-4d77f65c5b01.jpg,https://www.temu.com/search_result.html?search_key=607064348823746&search_method=user,915.csv,False,,True,3
87,1.6043036379448112,607315268842927,JIT 2个烤箱手套，采用深海军蓝底色搭配白色放射状花卉星爆图案设计，具有加厚隔热层和黑色挂绳，适合厨房烹饪、烘焙、烧烤及日常家务使用,9.53,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/e5d8e63df60f47f785a7bd256533511d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607315268842927&search_method=user,915.csv,False,,True,5
88,1.6007161386370137,607547532636445,311片夜光墙贴-混色 | 3.0厘米可重复使用荧光自粘贴纸，柔和色调塑料星星，适用于卧室、客厅及办公室家居装饰,6.49,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/9be99ba6e9224b2fad908f97f6980d76-goods.jpeg,https://www.temu.com/search_result.html?search_key=607547532636445&search_method=user,915.csv,False,,True,0
89,1.6003358005564283,606706926986313,3张圣诞墙贴，墙贴，圣诞装饰，故事书可爱长颈鹿和彩虹和星星图案贴纸，节日客厅墙面装饰，季节性卧室墙面装饰，季节性门和墙面装饰,3.27,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/5a7c408219814836bbf62f4e0f37f321-goods.jpeg,https://www.temu.com/search_result.html?search_key=606706926986313&search_method=user,915.csv,False,,True,0
90,1.5991140599036024,607580281785427,可旋转四面挂钩首饰收纳架单面三层12钩高容量黑色铁艺收纳架上下木底多功能收纳架,19.37,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/aaf37eb8-0953-447f-a7c5-6f1fd3c95dd9.jpg,https://www.temu.com/search_result.html?search_key=607580281785427&search_method=user,915.csv,False,,True,1
91,1.5946953116622344,607467270432385,1/2个海草储物篮，38厘米手工编织可折叠大肚子篮子，带手柄，自然编织室内植物花盆罩，波西米亚风格洗衣篮，适合玩具储存、毛毯和家庭整理，架子篮子,7.12,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/4357f9ea-d160-486a-a828-4fa604fd44c5.jpg,https://www.temu.com/search_result.html?search_key=607467270432385&search_method=user,915.csv,False,,True,0
92,1.580230779091975,607376002353877,1pc 窗贴 自粘玻璃贴纸，家居装饰墙贴， 水彩蝴蝶与花 静电吸附，无需粘胶，家居花园玻璃贴纸，派对装饰，房车窗贴，马桶贴纸，瓷砖贴纸，适用于室内外,1.31,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/82f020dc-3b26-4f0c-9af3-72224ae5cb4e.jpg,https://www.temu.com/search_result.html?search_key=607376002353877&search_method=user,915.csv,False,,True,0
93,1.5789682804263463,607198834968760,1件装，4层华丽壁挂式餐盘展示架杯托，立式金属画廊置物架，适用于装饰盘、相框和艺术品，节省空间的厨房与餐厅墙面装饰，可选黑色、白色或金色,32.22,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/fancy/288bb44f-eddf-417f-bfc6-d8f64a3ec979.jpg,https://www.temu.com/search_result.html?search_key=607198834968760&search_method=user,915.csv,False,,True,4
96,1.5671591888212268,607593032470566,两件装冬季抱枕套，饰有蓝色圣诞装饰品图案，完美为您的沙发、长椅或床铺增添节日氛围，不含枕芯,6.7,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/628cb286-06d0-4294-af6e-3ebd5799bdb3.jpg,https://www.temu.com/search_result.html?search_key=607593032470566&search_method=user,915.csv,False,,True,0
99,1.5572769684293073,607109982877684,2个装 10.6*6.7英寸 咖啡图案烤箱手套 耐热防滑 优雅经典精致色调 高品质烘焙礼物 适合日常厨房烤箱空气炸锅微波炉厨房装饰 烹饪烘焙露营 QI,10.55,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/7fb07654df724b6f8f3df47c6ebdb63c-goods.jpeg,https://www.temu.com/search_result.html?search_key=607109982877684&search_method=user,915.csv,False,,True,9
101,1.5522037514700937,607065959432398,HOYVJOY 丝绒南瓜秋季花环，橙色不个称秋季花环，带枫叶和浆果，1个装感恩节丰收万圣节前门门廊墙壁入口装饰，秋季家居装饰，和谐农舍乔迁季节性礼物,7.92,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/cb9536d9a9e7420a8d08dda041ba4112-goods.jpeg,https://www.temu.com/search_result.html?search_key=607065959432398&search_method=user,915.csv,False,,True,7
102,1.5508743037560182,607269701941074,6pcs仿真闪粉水晶银色仿真树枝 适用于婚礼花艺配材 diy花环 花瓶填充 圣诞花艺配件,2.39,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/6a801778-39d8-41b5-b61d-a0417b1eda34.jpg,https://www.temu.com/search_result.html?search_key=607269701941074&search_method=user,915.csv,False,,True,13
103,1.5477265696083304,607421367969513,"3pcs Set: 2pcs Stainless Steel Mop Auxiliary Hooks + 1 Free Rabbit Storage Bag, No-Drill Strong Adhesive Broom Clip Wall Mount, Bathroom Shelf, Practical Home Storage Hook, Multi-Functional Hook, Utility Hooks",4.11,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/4e0be1892baf43439b7bf6c4fa2baf9b-goods.jpeg,https://www.temu.com/search_result.html?search_key=607421367969513&search_method=user,915.csv,False,,True,4
104,1.5470322482209542,606850271522731,淋浴喷头清洁剂，高效除垢喷雾，适用于淋浴喷头和水龙头，可去除水垢和硬水渍,3.0,家居厨房用品,清洁用品,https://img.kwcdn.com/product/fancy/bfe16bb7-6f33-4160-aa3e-64c7082540c3.jpg,https://www.temu.com/search_result.html?search_key=606850271522731&search_method=user,915.csv,False,,True,0
106,1.5452643460708768,606978583692413,99pcs 甜品勺，汤勺-耐用，适合派个、烧烤、甜品、汤、冰淇淋、万圣节，母亲节，外卖汤勺商用打包饭勺甜品小汤匙调羹,9.97,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/530b8a51-3614-42c3-b2a4-1a8448437816.jpg,https://www.temu.com/search_result.html?search_key=606978583692413&search_method=user,915.csv,False,,True,6
107,1.5448451578441764,606926104578433,多层化妆品收纳盒 梳妆台护肤品置物架 带旋转排列盒 桌面防尘化妆盒,17.01,家居厨房用品,浴室用品,https://img.kwcdn.com/product/fancy/cf82f3c8-c960-4f58-8503-dbce0c8564a3.jpg,https://www.temu.com/search_result.html?search_key=606926104578433&search_method=user,915.csv,False,,True,3
108,1.543545116799408,607122599313133,"26pcs Set of Wooden Table Number Place Cards, Semi-Circular Wedding Seating Cards, Suitable for Table Numbers, Name Cards, Restaurant Menus, Birthday Parties, and Event Decorations",5.41,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/e269bfe6b01f4cf18893132f227898d9-goods.jpeg,https://www.temu.com/search_result.html?search_key=607122599313133&search_method=user,915.csv,False,,True,0
109,1.543322309667554,607650880289284,24个装带挂钩的衣架夹，重型衣柜整理挂钩，适用于裤子 裙子 领带 围巾 毛巾 袜子 节省空间的衣物挂钩，适用于家庭和旅行,6.36,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/b1fdd0ba-67ac-4e02-83a9-f42e539c2f24.jpg,https://www.temu.com/search_result.html?search_key=607650880289284&search_method=user,915.csv,False,,True,1
112,1.535520124619384,607143805686872,20支蒲苇装饰草 - 仿真蓬松橙色人造茎，适用于家居婚礼中心装饰、波西米亚风插花、花瓶填充物/塑料草用于花瓶填充、人造花装饰,5.35,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/9ea061bdb98a4f2697b45b63a30f7293-goods.jpeg,https://www.temu.com/search_result.html?search_key=607143805686872&search_method=user,915.csv,False,,True,0
113,1.5344633383968715,607610480728964,圣诞老人主题纸巾盒套，圣诞毛毡布料纸巾架，装饰性矩形餐巾盒套，适用于圣诞派对的节日家居桌面装饰品。,2.07,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/1ec52799-6341-441b-b0a9-ed9a82073e4e.jpg,https://www.temu.com/search_result.html?search_key=607610480728964&search_method=user,915.csv,False,,True,0
