排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
119,1.2965548705331316,601099713266950,4件无框蓝色西部问候墙面艺术海报，西部牛仔靴海报印刷，蓝色蝴蝶结墙面装饰，适合牛主题卧室、宿舍和可爱房间装饰，尺寸为8*10英寸,8.92,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/2024-10-15/1728982456817-8032506fb9604153932728541a6d6ed4-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099713266950&search_method=user,914.csv,False,,True,15
3337,0.4772762275144843,601099720966863,"Hypoallergenic Solid Color Milk Velvet Fitted Sheet with Deep Pocket - Soft and Skin-Friendly Bedding Protector, Knitted Fabric, Active Printing, Machine Washable, No Pillowcase (1-Pack)",12.11,家居厨房用品,床上用品,https://img.kwcdn.com/product/fancy/bce1bcae-732e-4901-ac46-9ba74c78568c.jpg,https://www.temu.com/search_result.html?search_key=601099720966863&search_method=user,914.csv,True,LV,False,4
722,0.9616295922470662,601099728260855,4/2个装 隔热个层设计骷髅威士忌杯，75ML透明骷髅个层饮酒杯，鸡尾酒啤酒葡萄酒伏特加波本威士忌苏格兰威士忌用酒杯，家用万圣节派个酒吧杯，父亲节礼物,8.85,家居厨房用品,杯具,https://img.kwcdn.com/product/fancy/037b1e14-d154-45da-ac83-e374a074b4d0.jpg,https://www.temu.com/search_result.html?search_key=601099728260855&search_method=user,914.csv,True,酒|家用,True,11
5633,0.3244420035036863,601099755794155,1 件独特咖啡字母 LED 墙壁霓虹灯艺术标志 - 适合咖啡店、厨房、餐厅和酒吧的充满活力的装饰，非常适合增添现代氛围,23.45,家居厨房用品,照明及配件,https://img.kwcdn.com/product/open/ceda2434847348b7827d87c65096c86f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099755794155&search_method=user,914.csv,True,酒|Led,False,3
3593,0.45766467147460743,601099768224858,一件可调节的半身成人围裙，带条纹，适用于餐厅厨师围裙户外露营烧烤野餐厨房厨师围裙，带2个口袋，厨房用品,2.57,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/2023-02-26/1677416000747-6a6c08953385499b841f016a3cbf4bf4-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099768224858&search_method=user,914.csv,False,,False,10
2474,0.5653646783335169,601099772017730,"Green trend elements Christmas Tree Skirt - Durable, Ideal for Home And Office Decor, Perfect Holiday Gift, Christmas Decor",5.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/fbe1761c56e04658b401e05e64976fed-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099772017730&search_method=user,914.csv,False,,False,9
1270,0.7800802778182389,601099776487297,FUFIOR LED霓虹灯，适用于酒吧，日式风格，无调光开关，USB供电，塑料，壁挂式，带开关控制，用于卧室，派对，俱乐部，餐厅装饰,30.63,家居厨房用品,照明及配件,https://img.kwcdn.com/product/open/09664d996c94448a8c993787ecbfabcd-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099776487297&search_method=user,914.csv,True,酒|Usb|Led,True,2
1833,0.6573277510253139,601099779611727,圣诞树造型皂泥蜡烛工艺品制作硅胶模具，圣诞节节日派对创意手工模具,7.83,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/fe7548df-9341-4cad-84f4-35d950659161.jpg,https://www.temu.com/search_result.html?search_key=601099779611727&search_method=user,914.csv,False,,False,1
5922,0.30751535773924943,601099786608342,1pc FUFIOR 多色 LED 液体霓虹灯，USB 电源拉面面条墙壁装饰灯，带开关控制，塑料霓虹灯，适用于卧室，易于悬挂，不需要电池,22.68,家居厨房用品,照明及配件,https://img.kwcdn.com/product/fancy/7170c611-3be1-4981-8ce7-1b8226369e45.jpg,https://www.temu.com/search_result.html?search_key=601099786608342&search_method=user,914.csv,True,Usb|Led,False,1
7828,0.1960674555216763,601099792735119,1pc FUFIOR Aloha LED霓虹灯，椰子树壁挂灯，家居酒吧、男士窝、餐厅、咖啡店、酒吧、USB供电、开关控制、塑料材料，适合卧室和派对装饰,27.01,家居厨房用品,照明及配件,https://img.kwcdn.com/product/fancy/7b1a1e67-e80b-44bf-9e7e-9c057cb9dfc8.jpg,https://www.temu.com/search_result.html?search_key=601099792735119&search_method=user,914.csv,True,酒|Usb|Led,False,1
2425,0.5709919689459343,601099854221014,3 件无框墙壁装饰卡通波西米亚动物兔子熊热气球教室房间装饰墙艺术海报礼品 8*10 英寸,8.96,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/29f56bf85b54424e90fdf7df5967ad74-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099854221014&search_method=user,914.csv,False,,False,1
647,0.9949404630146259,601099860903417,1 件，2D 门横幅，现代垂直海报门套装，带和平鸽和花卉通道设计，适合房间和派对装饰 - 门套 - 适合室内和室外装饰 89.92x179.83 厘米，派对横幅,5.57,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/c1df06a2-f00e-436d-bd3e-510e8016e08d.jpg,https://www.temu.com/search_result.html?search_key=601099860903417&search_method=user,914.csv,False,,True,2
1566,0.7073233390596684,601099969658455,2D平面海报套装，6张无框海报，用于疗法办公室装饰，重点关注心理健康。非常适合学校心理墙，咨询办公室必备品,15.7,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/2024-03-09/1709959876052-1cfe7bfbae5d4186b7bd59ae17483e5f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601099969658455&search_method=user,914.csv,False,,False,10
4816,0.37057930769927744,601100009131121,1个个性化玻璃容器，定制雕刻玻璃罐，厨房礼品，乔迁贺礼，带盖储物罐，送给妈妈的礼物，储物罐,26.03,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/open/3759988561564a2e8d290404a615b6fe-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100009131121&search_method=user,914.csv,False,,False,0
9624,0.04626515785169883,601100031705406,"定制姓名表白文字咖啡杯,个性拼图马克杯送妻子老公女友男友的情人节礼物生日结婚纪念日礼物,婚礼装饰品陶瓷杯随手礼11oz茶杯,Her Weirdo,His Crazy",7.78,家居厨房用品,杯具,https://img.kwcdn.com/product/fancy/cf48f03c-49eb-4cfb-91c0-748c6980f006.jpg,https://www.temu.com/search_result.html?search_key=601100031705406&search_method=user,914.csv,False,,False,2
9092,0.10251404122402046,601100071719087,"Ramadan Kareem,阿拉伯复古灯笼纹饰沙漠骆驼新月经文书法装饰的陶瓷杯，定制姓名/祝福语的杯子，穆斯林斋月开斋节宰牲节伊斯兰新年礼物咖啡杯茶杯马克杯，送家人朋友的马克杯，11oz",8.22,家居厨房用品,杯具,https://img.kwcdn.com/product/fancy/2d84eab4-3cd0-41a6-978e-685383cf2c3a.jpg,https://www.temu.com/search_result.html?search_key=601100071719087&search_method=user,914.csv,False,,False,1
8377,0.16086386725390503,601100092695152,个性化金属标牌，带有无限符号，可定制姓名。装饰有心形和狗爪，非常适合家庭装饰或作为狗爱好者的礼物，尤其适合乔迁之喜。,9.23,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/85cc5a3e-74e1-4aab-a33e-f8265f973a33.jpg,https://www.temu.com/search_result.html?search_key=601100092695152&search_method=user,914.csv,False,,False,1
225,1.2047725176228543,601100196992433,厨房毛巾浴室毛巾茶巾手巾抹布 18*26 英寸复古咖啡主题厨房毛巾套装 2 件套毛巾季节性装饰手巾洗碗巾假日厨房浴室装饰礼物,7.09,家居厨房用品,餐厨布艺,https://img.kwcdn.com/product/open/ef5cca6c1ad9492d9b7b01da02a4f5eb-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100196992433&search_method=user,914.csv,False,,True,1
5100,0.3531123468442356,601100295122634,3 件无框动物狮子帆布装饰画，适合办公室、客厅、卧室、房间、酒吧、酒店，非常适合作为礼物，无框,14.31,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/c03bef89-f328-43b0-80a7-41651aa11616.jpg,https://www.temu.com/search_result.html?search_key=601100295122634&search_method=user,914.csv,True,酒,False,19
8200,0.1727176066078246,601100376890979,1件 - 11盎司马克杯 | 医生实验室外套图案，带文字和污渍，背景为贴满笔记的墙面 | 高品质陶瓷,12.32,家居厨房用品,杯具,https://img.kwcdn.com/product/open/ed161046c4354aa6b0d3bae2b0a165a3-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100376890979&search_method=user,914.csv,False,,False,1
769,0.9444645852316599,601100518187166,1件可定制钓鱼个性化金属标志牌，场景派队挂饰， 房门装饰，铁艺墙饰挂件，壁挂剪影墙艺术装饰， 用于房门装饰，客厅墙面装饰，户外庭院装饰及多功能装饰品,18.57,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/1ac49363cca94d78baf2c3f8829a381c-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100518187166&search_method=user,914.csv,False,,True,1
1465,0.7301485301482311,601100544780955,2D平面画，2D平面画，2D菲亚特，墙面装饰，充满活力的3件套花卉印象帆布画，无框装饰，适用于卧室、客厅和走廊 - 鲜艳的色彩，矩形，水平方向，15.75X23.62英寸,18.64,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/6e08ee2c18db4e5e83a404eb30b8a2cc-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100544780955&search_method=user,914.csv,False,,False,1
547,1.0395005486456896,601100579212165,1 件 11 盎司陶瓷咖啡杯，带宇航员设计 - 可重复使用，仅手洗，儿媳丈夫的完美礼物，适合所有季节，咖啡爱好者礼物 | 乐趣设计 | 可重复使用的杯子,9.68,家居厨房用品,杯具,https://img.kwcdn.com/product/open/fdfe0675559c4bc79847f0ebbaaf9eff-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100579212165&search_method=user,914.csv,False,,True,2
3315,0.4793082632852914,601100592984787,2D Flat手工实木圆形墙艺术 - 12x12 英寸中国风牡丹花卉和虎纹设计，充满活力的亚洲风格客厅、卧室、餐厅装饰 - 独特的乔迁礼物、房间装饰,3.68,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/ba159e25fd744085a72b2de78f89ce6b-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100592984787&search_method=user,914.csv,False,,False,0
8544,0.1459698892394152,601100605333792,1件独立日星形淋浴帘红蓝星形设计完美选择，添加有趣装饰浴室装饰聚酯纤维含12个挂钩70.8X70.8英寸,17.44,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/a00862556c534cb2b98fcb8d3c0f086c-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100605333792&search_method=user,914.csv,False,,False,1
322,1.1508142609669068,601100631486632,基努·里维斯抱枕套 45X45厘米 沙发装饰靠垫 双面设计,5.19,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/e29ea0fd13fd4679ab4b52e982d299fc-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100631486632&search_method=user,914.csv,False,,False,2
5727,0.31927941919094444,601100655787382,4月7日庆祝淋浴帘 | 70.8x70.8英寸 | 活力红、白和蓝星设计，带有烟火和气球 | 耐用聚酯，易于清洁 | 包括挂钩 | 适合浴室装饰,21.44,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/fancy/d775e872-2932-494d-a13d-9e50543df767.jpg,https://www.temu.com/search_result.html?search_key=601100655787382&search_method=user,914.csv,True,烟,False,1
496,1.0657462415093493,601100685646210,1件复古航海锚与美国国旗淋浴帘 - 大胆黑色锚，红白蓝USA图案，耐用聚酯纤维面料，70x70英寸带12钩，可机洗浴室装饰，乔迁礼物，航海风格浴室装饰,15.98,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/a93a7ed863834045929cde7ad78ec4d2-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100685646210&search_method=user,914.csv,False,,True,1
40,1.422128293428857,601100691010819,3pc 2D平面居家卧室客厅浴室走廊装饰自粘防水墙贴画即撕即用彩虹独角兽贴纸,4.53,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/2024-04-26/1714157481467-8105467d955b4b0083f21dc1a6052c80-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100691010819&search_method=user,914.csv,False,,True,51
518,1.0526418810592095,601100742589968,"Colorful Gorilla Ceramic Coffee Mug, 11oz - Vibrant Rainbow Design, Hand-Wash Only, Reusable Drinkware for Hot & Cold Beverages, Perfect Gift for Birthdays & Holidays, Daily Use Mug | Whimsical Gorilla Design | Unique Gorilla Artwork",13.19,家居厨房用品,杯具,https://img.kwcdn.com/product/open/0d732cce6df74ef9bffde4548cda4e4f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100742589968&search_method=user,914.csv,True,Led,True,3
160,1.2519129605992587,601100791562593,一款定制的父亲节枕套，可在尺寸15.7*15.7英寸、17.7*17.7英寸和19.6*19.6英寸中定制 - 由可水洗毛绒面料制成，带有单面印刷和拉链，适用于各种类型的房间，使其成为家庭、朋友或伴侣的完美礼物。,3.16,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/e097122f-e0ce-4892-9e9e-624b4ea937b3.jpg,https://www.temu.com/search_result.html?search_key=601100791562593&search_method=user,914.csv,False,,True,0
799,0.9334754829165524,601100805110070,1个海豚日落陶瓷咖啡杯11盎司 - 鲸鱼与星辰的绚丽海洋日落艺术，仅限手洗，可重复使用圣诞新年礼物，夏冬饮品节庆杯，天体图案彩色印花杯,8.85,家居厨房用品,杯具,https://img.kwcdn.com/product/open/386f59f41cea4f26bb8e448975377661-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100805110070&search_method=user,914.csv,False,,True,1
4362,0.399282905373536,601100835042174,1件爱国红白蓝星辰坠落淋浴帘 - 光泽聚酯纤维浴室装饰，70x70英寸带12个挂钩，可机洗节日庆典设计，星图案，光滑质感,22.53,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/open/af729007c4b54b838c2904681aee7c3a-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100835042174&search_method=user,914.csv,False,,False,3
732,0.9571374143423543,601100875431549,"1pc Contemporary Dragon & Phoenix Flannel Blanket - Ultra-Soft Machine-Washable All-Season Throw for Bed, Sofa, Office - Vibrant Multicolor Gift for Family, Friends, Home Decor, Blanket for Bed, Microfiber Warmth",14.36,家居厨房用品,毯子,https://img.kwcdn.com/product/open/004edbe6cca94797a1d87fcb0b2c41ec-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100875431549&search_method=user,914.csv,False,,True,0
4179,0.41228050844375275,601100875846650,1个全新便携式PU首饰收纳盒，旅行首饰耳环戒指项链耳钉收纳盒，迷你小方形首饰盒，收纳用品，首饰盒,3.64,家居厨房用品,家庭收纳,https://img.kwcdn.com/product/fancy/2f8bb31f-6e6b-4312-a6fd-f4b894a15b52.jpg,https://www.temu.com/search_result.html?search_key=601100875846650&search_method=user,914.csv,False,,False,3
8699,0.13429500955377235,601100875958968,1个装，鹿图案，湖景咖啡杯，11盎司陶瓷杯，适合圣诞节和新年饮品，非常适合夏季和冬季饮品，是节日季的理想礼物,11.88,家居厨房用品,杯具,https://img.kwcdn.com/product/open/642169c6af8c47abbbbc498db0657785-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100875958968&search_method=user,914.csv,False,,False,1
1718,0.6766625866064931,601100902410413,"[Product] Welcome Doormat, Bee and Honeycomb Pattern Design Outdoor/Indoor Entrance Mat, Welcome Mat, Suitable for Home, Living Room, Kitchen, Bedroom, Farmhouse, Study, Hallway, Laundry Room, Kitchen Mat, Shoe Scraper Mat, Entry Mat, Home Decor",8.44,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/open/a53ab495d36348fab910666ac8341c8a-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100902410413&search_method=user,914.csv,False,,False,1
1401,0.7454809831031931,601100902658817,"Welcome Mat Featuring a Black And White Wood Grain Design with Easy English Text, Suitable for Both Indoor And Outdoor Use. Ideal for Homes, Living Rooms, Kitchens, Bedrooms, Cottages, Studies, Hallways, Laundry Rooms, Shoe Scrapers, Entryways",9.23,家居厨房用品,地毯地垫,https://img.kwcdn.com/product/open/4cb94cd384ee4b60bf2b6112a59c5097-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100902658817&search_method=user,914.csv,False,,False,4
7202,0.23500041384230777,601100905101667,"1pc Ultra-Soft Microfiber Flannel Throw Blanket with Cardinal Bird Design – Cozy, Machine Washable, Perfect for Bed, Sofa, Bedroom, and Office – Ideal Gift for All Seasons, Allseason Throw | Vibrant Throw | Soft Flannel Blanket, Blanket for",12.55,家居厨房用品,毯子,https://img.kwcdn.com/product/open/06387e0927b4425cbc18f45e3e3a5728-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100905101667&search_method=user,914.csv,False,,False,0
7042,0.24395023656681267,601100909851349,"1pc Vibrant Rooster & Floral Print Flannel Blanket - Soft Polyester, Machine Washable, All-Season Comfort for Bed, Sofa, Bedroom & Chair - Ideal Gift for Family, Friends & Elders, Seasonal Decor|Rooster Floral Design|Machine Washable Blanket",12.82,家居厨房用品,毯子,https://img.kwcdn.com/product/open/eed4bec4b58a4370a5b3bb0dd6e65453-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100909851349&search_method=user,914.csv,False,,False,0
1127,0.8248280503900746,601100945868799,可爱苏格兰高地牛马克杯配格子围巾和向日葵 - 陶瓷咖啡杯，苏格兰牛设计带格子领，仅限手洗农舍茶/可可杯，适合成人，乡村风格苏格兰礼物,11.16,家居厨房用品,杯具,https://img.kwcdn.com/product/open/865c3696faf54a7faa17fb4c7ab2871b-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100945868799&search_method=user,914.csv,False,,True,31
2302,0.5864913408848298,601100962667582,1个带盖四格可重复使用食品保鲜盒 - 透明收纳盒，适用于水果、肉类和蔬菜，是冰箱整理、备餐及蔬菜储存的理想之选,2.42,家居厨房用品,厨房收纳,https://img.kwcdn.com/product/open/b2481d8f4ba54f039ddbbae09f81b862-goods.jpeg,https://www.temu.com/search_result.html?search_key=601100962667582&search_method=user,914.csv,False,,False,0
385,1.1197509235178933,601101025325759,3 件装框装饰风格的帆布艺术印刷品 - 圆形图案和花卉设计，采用柔和的粉色，用于客厅、卧室或家庭办公室的和谐墙面装饰，完美的礼物想法，木框，精致图案，波西米亚家居装饰,33.3,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/cc98f87b0104400dbfa85c47d7fe98a6-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101025325759&search_method=user,914.csv,False,,False,22
4881,0.36576883488574885,601101069106459,"1pc Whimsical Cat & Moon Ceramic Mug - 11oz/360ml, Hand Wash Only, Reusable Coffee Cup with Starry Night Design, Ideal for Home & Office, Perfect Holiday Gif",11.04,家居厨房用品,杯具,https://img.kwcdn.com/product/open/f3caa5184e9646ab9b8be578ecbb27e6-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101069106459&search_method=user,914.csv,False,,False,1
8349,0.16259093184526877,601101070182285,"1pc Whimsical Mushroom Ceramic Coffee Mug, 11oz - Vibrant, Colorful Design with Glowing Orbs & Mushrooms, Hand-Wash Only, Perfect Gift for All Seasons, Ideal for Coffee & Tea Lovers, Tea Mu",10.28,家居厨房用品,杯具,https://img.kwcdn.com/product/open/d4f835a92b8b4ed9ab333169836caabe-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101070182285&search_method=user,914.csv,False,,False,1
3795,0.4410734131129022,601101071966615,"1pc Bitcoin Halo Humorous Ceramic Mug 11oz (360ml) - Cartoon Jesus with Bitcoin Design, Stained Glass Art Style, Hand Wash Only, Reusable Coffee Cup for Cryptocurrency Enthusiasts, Unique Birthday & Holiday Gift Idea",12.36,家居厨房用品,杯具,https://img.kwcdn.com/product/open/6c74412bb1864a3c9297695f343f3d3e-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101071966615&search_method=user,914.csv,False,,False,1
1115,0.8278493362523751,601101094079618,3件定制木质相框帆布照片印刷 - 个性化UV打印墙艺，适用于家居、办公室、咖啡馆装饰 - 现代简约艺术风格 - 室内外通用 - 多种尺寸可选，带框帆布画作，室内装饰,33.03,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/b5b11261604a4076b234a92388ef4fcd-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101094079618&search_method=user,914.csv,False,,False,1
6206,0.290432330738279,601101096548829,"1pc, Skeleton, Throne funny mug, 11oz ceramic water cup, gift coffee cup, decorative cup, ideal birthday and holiday gift, very suitable for office/family life/party gift/wedding gift/Christmas gift",15.99,家居厨房用品,杯具,https://img.kwcdn.com/product/open/9cca5c32c1024e2abe44a9c0c73fde25-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101096548829&search_method=user,914.csv,False,,False,1
4676,0.3789234665465022,601101166942944,"1pc 11oz Ceramic Coffee Mug with Whimsical Onion Village Design - Hand Wash Only, Reusable Drinkware for Hot & Cold Beverages, Birthday & Holiday Gift Idea, Coffee Bar Accessories, Playful Illustration, Highquality Finish, Novelty Cup, Home Decorators, Sturdy Construction, Office Workers",14.53,家居厨房用品,杯具,https://img.kwcdn.com/product/open/cb68aa547154483b9ca011825ff0737f-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101166942944&search_method=user,914.csv,True,Led,False,1
2406,0.5734415813886697,601101178586665,【JIT】1件，色彩斑斓花卉图案钢化玻璃砧板，两款大小尺寸可挑选，表面纹路设计，防刮，耐热、易于清洁，带防滑垫，可持续使用，时尚的厨房装饰,21.04,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/f29966bbdacc476381a829a375c0dbe4-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101178586665&search_method=user,914.csv,False,,False,2
3066,0.5019006689744876,601101182223731,1件感恩节砧板 - 耐高温350°F，防滑底座，秋收设计（番茄、黄瓜、橙子）- 大号&小号两种尺寸 - 易清洁玻璃板，节日厨房装饰餐桌中心摆设 - 坚固耐用，光滑表面，不易刮花，环保家居烹饪，时尚厨具,28.56,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/6184618ef6e3404ab29ec2ec8636f101-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101182223731&search_method=user,914.csv,False,,False,1
6570,0.2701240661729875,601101200631884,一款幽默的马克杯，图案为高地牛和向日葵。这款11盎司陶瓷杯是咖啡爱好者的绝佳礼物。它非常适合生日、节日，也可以在办公室、家中或派对和婚礼上使用。,9.95,家居厨房用品,杯具,https://img.kwcdn.com/product/open/b6827afe16bf4a07a4984e42286a6e18-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101200631884&search_method=user,914.csv,False,,False,0
965,0.8707631868959413,601101216238146,1个灯塔海景陶瓷杯，11盎司 - 壮观的海岸景观，灯塔和波浪 - 生日、节日、办公室、家庭和婚礼的理想礼物 - 只能手洗，多功能咖啡杯 | 壮观的海景杯 | 可重复使用的饮料器具,14.17,家居厨房用品,杯具,https://img.kwcdn.com/product/open/ecfaec650e41418485cb895a7a9871ee-goods.jpeg,https://www.temu.com/search_result.html?search_key=601101216238146&search_method=user,914.csv,False,,True,2
1663,0.686539048666891,601101315206642,"7pcs Stainless Steel Pleated Skirt Piping Nozzle Set, Metal Pastry Piping Tips for Cake Decorating, Baking Tools Kit for Dessert and Candy Decoration",5.59,家居厨房用品,烘焙用品,https://img.kwcdn.com/product/Fancyalgo/VirtualModelMatting/c2b2f2ed3257294dc20acca18c2e6a3a.jpg,https://www.temu.com/search_result.html?search_key=601101315206642&search_method=user,914.csv,False,,False,0
